0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,26,5,56,56,55,5,24,56,26,5,56,56,55,5,24,26,5,56,56,55,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,521,24,23,8,24,56,5,26,24,24,23,8,24,56,5,26,24,23,8,24,56,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,82,112,55,5,6,5,23,55,23,5,55,5,6,5,23,55,23,55,5,6,5,23,55,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,183,88,58,6,26,25,55,5,8,6,55,6,26,25,55,5,8,6,6,26,25,55,5,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,161,241,182,28,461,56,23,23,6,23,24,23,24,56,23,23,6,23,24,24,56,23,23,6,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,60,82,215,162,83,84,452,6,24,25,26,56,24,25,8,6,24,25,26,56,25,8,6,24,25,26,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,521,172,191,35,83,84,83,84,451,451,451,452,55,56,56,26,55,56,55,25,55,56,26,6,6,55,25,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,82,112,232,183,83,117,92,84,69,69,69,83,117,23,8,26,5,26,8,25,6,23,23,8,555,72,25,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,183,88,58,453,83,117,413,98,92,92,92,92,117,118,452,56,8,23,24,56,26,56,8,56,146,72,72,26,56,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,161,241,182,28,83,117,413,117,229,98,98,98,98,118,83,84,451,452,25,5,23,24,55,26,588,148,149,150,24,55,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,60,82,215,162,83,117,413,117,118,93,93,93,93,93,83,84,69,83,611,167,167,173,167,173,173,167,612,153,548,547,56,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,521,172,191,35,83,117,118,613,118,589,589,589,589,69,83,84,69,83,611,30,30,30,30,30,30,30,614,30,30,239,58,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,82,112,232,183,83,117,118,83,84,590,589,589,589,69,83,84,69,83,611,30,30,30,30,30,30,30,30,30,30,239,453,326,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,183,88,58,453,83,117,118,83,84,83,84,589,589,69,83,84,69,83,611,30,30,30,30,30,30,30,30,30,30,239,28,112,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,161,241,182,28,83,117,118,83,117,92,84,589,589,69,83,84,69,83,611,30,30,30,30,550,30,30,30,30,30,239,340,166,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,60,82,215,162,83,117,118,83,117,118,591,589,589,69,83,84,69,83,611,518,30,30,30,30,175,175,175,175,175,239,10,50,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,183,172,191,35,83,117,118,83,117,118,615,615,615,69,83,84,69,83,611,30,175,175,175,516,369,369,369,369,369,238,28,58,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,234,189,232,183,83,117,118,83,117,616,227,227,227,227,92,84,69,83,611,516,369,369,369,369,35,980,980,980,981,982,592,96,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,34,10,520,456,92,117,118,83,117,983,984,593,593,593,985,643,92,92,611,239,35,980,980,980,980,341,341,341,639,645,594,595,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,36,58,151,195,97,118,83,117,118,638,638,638,638,986,644,987,643,988,369,35,341,341,341,341,341,341,341,639,647,648,596,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,34,326,58,92,84,83,117,118,69,69,69,69,83,84,989,990,991,992,980,341,341,341,341,341,341,341,341,993,994,648,596,595,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,36,96,326,93,83,117,118,69,69,69,69,83,84,69,83,995,996,341,341,341,341,30,30,30,30,30,157,61,997,648,596,998,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,34,166,92,92,117,118,69,69,69,69,83,84,69,83,611,30,30,30,30,30,30,30,30,30,30,239,28,61,994,648,596,998,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,36,112,93,97,118,69,69,69,69,83,84,69,83,611,30,30,30,30,30,30,30,30,30,30,239,340,166,183,997,648,597,998,0,0,0,0,0,0,0,0,0,0
