0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1010,18,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,113,121,26,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,114,18,224,18,26,0,0,0
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,431,224,18,116,18,26,0
236,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,619,42,0,0,0,0,0,0,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,0,0,110,114,114,18,116,18,235,42
236,42,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,236,42,217,0,0,0,0,0,236,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,619,42,0,0,431,431,96,224,18,235,42
236,42,267,26,26,26,26,26,26,26,26,26,26,26,26,0,0,236,42,217,0,0,0,0,0,236,42,52,52,52,52,52,52,52,184,184,184,184,184,184,184,236,42,217,0,110,114,114,114,18,235,42
236,42,34,538,538,538,538,538,538,538,538,538,538,538,619,42,0,236,42,217,0,0,0,0,0,236,42,217,0,0,0,0,0,0,236,538,538,538,538,538,538,538,42,217,0,0,432,431,431,431,235,42
236,42,217,52,52,52,52,52,52,52,52,52,52,52,236,42,217,236,42,217,0,0,0,0,0,236,42,217,26,26,26,26,26,26,236,42,184,184,184,184,184,184,52,217,0,0,37,6,6,6,39,42
236,42,217,0,0,0,0,0,0,0,0,0,0,0,236,42,217,236,42,217,0,0,0,0,0,236,42,217,236,538,538,538,538,538,619,42,34,538,538,538,538,619,42,0,0,0,236,174,174,174,174,42
539,30,267,26,26,26,26,26,26,26,26,26,26,26,236,42,217,236,42,217,0,0,0,0,0,236,42,217,236,42,52,52,52,52,236,42,217,52,52,52,52,236,42,217,0,0,236,42,52,52,52,52
236,538,538,538,538,538,538,538,538,538,538,538,538,538,538,42,217,236,42,217,0,0,0,0,0,236,42,217,236,42,217,0,0,0,539,30,267,26,26,26,26,236,42,217,0,0,236,42,217,0,0,0
236,42,52,52,52,52,52,52,52,52,52,52,52,52,52,52,217,236,42,217,0,0,0,0,0,236,42,217,236,42,217,0,0,0,34,538,538,538,538,538,538,538,42,217,0,0,236,42,217,0,0,0
