0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,98,98,98,98,98,98,98,96,0,0,0
0,0,0,102,102,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,240,240,240,240,240,240,240,99,0,0
0,0,0,104,19,19,19,20,0,0,0,0,0,0,102,102,0,0,0,0,0,0,38,39,8,8,8,8,8,8,265,100,0
0,0,0,104,180,5,5,6,99,0,0,0,0,0,104,19,20,0,0,0,0,0,40,41,34,34,34,34,34,34,118,22,0
0,0,0,110,111,21,21,6,181,100,0,0,0,0,110,108,105,106,0,0,0,0,0,43,182,182,182,182,182,182,182,22,0
0,0,122,0,675,206,206,206,181,100,0,0,0,0,0,112,266,181,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,42,0,12,183,183,183,100,0,0,0,0,0,0,677,678,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,102,102,102,102,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,19,19,19,19,19,20,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,199,199,199,199,199,105,106,0,0
0,0,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0,0,0,0,0,0,104,199,180,5,5,5,6,181,100,0
0,0,44,29,29,29,29,29,29,29,29,29,29,29,29,29,29,30,0,0,0,0,0,110,108,111,21,21,21,6,181,100,0
0,0,122,34,34,34,34,34,34,34,34,34,34,34,34,34,34,118,22,0,0,0,0,0,112,266,206,206,206,206,181,100,0
0,0,0,42,182,182,182,182,182,182,182,182,182,182,182,182,182,182,22,0,0,0,0,0,0,114,183,183,183,183,183,100,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
