0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,679,679,679,679,679,679,679,679,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,67,67,67,67,67,67,67,67,230,681,213,267,267,267,267,267,267,267,267,267,0,0,0,0,0,0,0,0,682,0,0
0,37,67,67,0,0,0,683,197,197,197,232,214,59,60,60,60,60,60,60,60,60,60,0,0,0,0,0,0,0,684,0,0
0,37,67,67,0,0,0,0,214,685,685,685,214,268,60,0,60,60,189,189,189,189,60,0,0,0,0,0,0,0,684,0,0
0,0,67,67,0,0,0,0,269,214,214,214,269,214,686,0,0,687,189,71,71,71,71,71,189,189,71,71,71,71,684,0,0
0,0,688,197,197,214,214,214,214,214,214,269,214,268,268,35,35,687,35,270,270,270,270,270,270,270,270,270,270,163,684,0,0
0,0,688,271,271,271,71,268,268,268,268,214,214,268,71,268,689,689,35,192,52,176,176,176,176,176,176,176,176,176,219,0,0
49,50,50,249,249,249,272,272,163,163,268,268,268,270,270,270,71,268,163,192,52,52,52,52,52,52,52,52,52,52,52,50,51
49,52,52,52,52,52,52,52,52,272,272,272,272,249,176,176,273,270,192,176,52,70,234,234,234,234,234,234,234,274,274,52,53
0,93,275,234,234,234,234,274,52,52,52,52,52,52,52,52,52,52,52,52,52,70,216,268,214,268,268,268,268,71,684,93,93
0,0,248,71,276,71,71,71,277,234,234,234,234,234,234,234,274,52,52,70,234,234,216,214,0,0,0,0,0,71,684,0,0
0,0,248,161,71,71,71,71,71,268,268,71,71,71,71,71,71,277,234,234,216,71,214,214,0,0,0,0,0,0,684,0,0
0,0,248,161,71,71,71,71,71,71,71,71,71,71,71,71,71,268,268,268,268,268,214,214,0,0,0,0,0,0,684,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,214,214,214,214,214,214,0,0,0,0,0,0,684,0,0
0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71,268,214,214,71,71,71,71,71,71,71,71,684,0,0
0,0,0,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,0,0
