0,0,1,0,142,143,0,1,1,0,142,143,0,1,0,0,0,0,0,0
0,0,0,3,285,144,145,291,3,664,0,144,145,0,3,158,0,0,0,0
0,0,7,0,176,264,147,148,292,0,292,158,147,665,0,265,266,0,0,0
0,0,0,0,0,267,199,268,666,175,177,199,175,149,269,177,667,270,0,0
0,0,0,0,0,73,74,212,271,668,73,74,212,59,272,669,74,273,274,0
0,0,7,670,0,75,76,182,163,402,275,76,182,671,60,275,672,182,276,21
0,0,0,0,673,277,184,185,186,0,674,675,185,186,0,674,675,185,186,21
0,0,0,0,0,676,278,187,186,0,0,677,187,186,0,0,677,187,186,21
0,0,7,0,0,0,678,0,0,679,679,679,679,679,679,679,679,679,679,21
0,0,0,0,9,0,0,0,0,253,0,0,0,0,0,0,0,0,0,21
0,0,0,0,0,0,279,0,0,253,0,0,0,0,0,0,0,0,0,21
0,0,0,0,0,0,280,680,281,253,0,0,0,0,0,0,0,0,0,21
0,0,0,0,0,0,681,682,683,684,29,29,29,29,29,29,29,29,29,21
0,0,0,0,0,0,0,0,255,257,0,0,0,0,0,0,0,0,0,0
