35,36,37,37,37,37,37,37,37,37,37,37,37,38,0,0,0,0,0,0
35,39,40,41,122,40,685,41,41,122,40,41,41,41,42,0,0,0,0,0
35,43,44,45,46,65,45,686,203,46,65,45,46,203,46,65,0,0,0,0
35,43,47,44,45,46,65,45,686,204,46,65,45,46,204,46,65,0,0,0
35,124,188,47,44,45,331,687,282,226,46,331,169,45,46,46,331,563,0,0
35,39,54,189,47,688,689,343,410,410,689,343,343,332,690,343,343,691,70,0
35,43,44,54,191,231,283,283,283,283,283,283,283,283,283,283,283,283,692,0
35,43,188,44,54,231,283,283,283,283,283,283,283,283,283,283,283,283,283,0
0,52,47,189,44,693,283,283,283,283,283,283,283,283,283,283,283,283,283,0
0,0,54,47,191,688,283,283,283,694,694,694,694,694,694,694,694,694,695,0
0,0,0,54,47,231,283,283,283,138,139,139,139,139,139,139,139,139,140,0
0,0,0,0,54,231,696,697,283,138,139,139,139,139,139,139,139,139,140,0
0,0,0,0,0,693,284,698,0,173,194,194,194,194,194,194,194,194,140,0
0,0,0,0,0,0,0,699,0,195,195,195,195,195,195,195,195,195,195,0
