0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,943,943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,944,714,89,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,944,322,322,21,8,8,21,22,6,8,21,10,10,22,8,21,10,8,21,22,15,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,944,89,66,66,8,6,9,5,6,7,9,5,22,9,6,9,5,22,9,5,6,18,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,944,157,66,23,23,27,6,44,44,9,21,44,44,6,8,9,44,44,6,44,44,9,15,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,944,66,150,145,157,322,5,6,8,8,5,6,8,8,9,5,5,8,8,9,8,8,5,18,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,944,715,145,322,66,145,322,716,13,5,284,471,717,717,284,205,650,471,717,284,205,717,284,471,0,0,0,0,0,0
192,5,6,10,5,10,15,0,0,0,0,0,0,944,89,145,33,23,66,33,716,13,13,70,70,70,70,70,70,70,70,70,70,70,0,0,0,0,0,0,0,0,0
185,90,10,44,6,10,22,18,0,0,0,0,0,944,157,66,322,66,150,145,716,13,141,473,473,473,473,473,473,473,473,473,473,473,473,0,0,0,0,0,0,0,0
16,106,83,9,7,8,9,44,15,0,0,0,0,944,66,150,145,715,145,322,66,13,141,945,946,947,946,946,946,946,946,946,946,946,946,446,0,0,0,0,0,0,0
192,277,24,152,22,10,6,22,8,18,0,0,0,944,715,145,322,89,145,33,716,13,141,945,948,931,931,931,931,931,931,931,931,931,931,0,0,0,0,0,0,0,0
65,90,193,157,114,5,22,21,5,6,15,0,0,944,89,145,33,81,464,949,716,13,141,945,948,931,931,931,931,931,718,931,931,931,931,0,0,0,0,0,0,0,0
