0,0,0,0,0,0,0,0,0,0,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,856,857,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,859,860,857,861,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,863,861,860,857,861,860,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,860,857,861,860,857,861,860,857,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,684,865,857,861,860,857,861,860,857,861,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,685,867,861,860,857,861,860,857,861,868,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,686,870,860,857,861,860,857,861,868,871,872,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,684,865,857,861,860,857,861,868,871,873,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,685,867,861,860,857,861,868,871,873,868,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,686,870,860,857,861,868,871,873,868,871,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,684,865,857,861,868,871,873,868,871,873,874,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0
0,1,1,1,1,1,1,0,0,0,0,0,685,867,861,868,871,873,868,871,873,868,869,45,45,45,45,45,45,45,45,45,45,45,45,45,45,133,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,686,870,868,871,873,868,871,873,868,871,872,875,0,0,0,0,0,0,0,0,0,0,45,45,133,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,684,876,871,873,868,871,873,868,871,877,878,879,386,386,386,386,386,386,386,386,386,119,45,133,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,880,881,873,868,871,873,868,871,877,882,883,687,884,884,884,687,687,687,687,687,119,45,133,0,0,0,0,0
