0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,7,10,5,6,7,10,5,6,7,10,5,6,7,10,15,0,0,0,0,0,0
16,17,9,6,8,44,9,6,8,44,9,6,8,44,9,6,18,0,0,0,0,0
19,20,81,5,21,7,22,5,21,7,82,5,21,7,22,5,21,15,0,0,0,0
65,83,23,24,22,9,10,8,22,9,10,11,22,9,10,8,22,9,18,0,0,0
14,84,25,26,27,8,7,6,10,8,7,6,11,8,7,6,10,8,7,15,0,0
16,17,85,86,20,87,29,28,29,28,29,28,88,88,29,28,29,28,29,30,0,0
19,20,81,89,90,91,13,13,13,13,13,13,13,13,13,13,13,13,13,32,0,0
65,83,23,24,33,92,13,13,13,13,13,13,13,13,13,13,13,13,13,32,0,0
14,84,25,26,27,24,13,13,13,13,13,13,13,13,13,13,13,13,13,32,0,0
16,17,188,86,20,87,13,13,13,13,13,13,13,13,13,13,13,13,13,32,0,0
19,20,81,189,90,91,13,13,13,13,13,13,13,13,13,13,13,13,13,32,0,0
65,83,23,24,11,190,13,13,13,13,13,13,13,13,13,13,13,13,13,13,35,36
14,84,25,26,27,93,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,37
16,17,85,86,20,87,13,13,13,13,13,13,13,13,13,13,13,13,13,32,38,38
39,20,81,89,90,91,13,13,13,13,13,13,13,13,13,13,13,13,13,32,0,0
0,40,23,24,33,92,13,13,13,13,13,13,13,13,13,13,13,13,13,32,0,0
0,0,41,26,27,24,13,13,13,13,13,13,13,13,13,13,13,13,13,32,0,0
0,0,0,40,20,87,13,13,13,13,13,13,13,13,13,13,13,13,13,32,0,0
0,0,0,0,41,91,13,13,13,13,13,13,13,13,13,13,13,13,13,32,0,0
0,0,0,0,0,42,43,43,43,43,43,43,94,37,43,43,43,43,43,43,0,0
0,0,0,0,0,0,0,0,0,0,0,0,95,37,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0
