2,2
16384,16384,19456,16640,16640,16640,16640,16640,16640,16640,16640,16640,16640,16640,16640,16640,16640,16384,16384
16384,16384,19456,16640,16640,16640,16640,16640,16640,16640,16640,16640,16640,16640,16640,16640,16640,16384,16384
16384,16384,17152,16640,16640,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,17152,17408,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,17152,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,17152,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,17152,16384,16384,16384,16384,16384,16384,16384,256,17152,256,256,256,256,256,16384,16384
16384,16384,17152,16384,16384,16384,16384,16384,16384,16384,256,256,256,256,256,256,17152,16384,16384
16384,16384,17152,16384,16384,16384,16384,16384,16384,256,256,256,256,256,256,256,256,16384,16384
16384,16384,17152,16384,16384,16384,16384,16384,256,256,256,256,256,256,256,256,256,16384,16384
16384,16384,17152,16384,16384,16384,256,256,256,256,256,256,256,256,256,256,256,16384,16384
16384,16384,17152,16384,16384,16384,256,256,256,256,256,256,256,256,256,256,256,16384,16384
16384,16384,17152,16384,16384,16384,17152,256,256,256,256,256,256,256,256,256,256,16384,16384
16384,16384,19456,16384,16384,16384,256,256,256,256,256,256,17152,17152,256,256,256,16384,16384
16384,16384,19456,16384,16384,16384,256,256,256,256,256,256,17152,17152,256,256,256,16384,16384
16384,16384,19456,16384,16384,16384,256,256,256,256,256,256,256,256,256,256,256,16384,16384
16384,16384,19456,16384,16384,16384,256,256,256,256,256,256,256,256,256,256,256,16384,16384
16384,16384,17152,16384,16384,16384,256,256,256,256,256,256,256,256,256,256,256,16384,16384
16384,16384,17152,16384,16384,16384,256,17408,256,256,256,256,256,256,256,256,256,16384,16384
16384,16384,17152,16384,16384,16384,256,256,256,256,256,256,256,256,256,256,256,16384,16384
16384,16384,17152,16384,16384,16384,16384,16384,16384,16384,256,256,256,256,256,256,256,16384,16384
16384,16384,17152,16384,16384,16384,16384,16384,16384,16384,16384,256,256,256,256,256,17152,16384,16384
16384,16384,17152,256,16384,16384,16384,16384,16384,16384,16384,256,256,256,256,256,256,16384,16384
16384,16384,17152,256,256,256,16384,16384,16384,16384,16384,256,256,256,256,256,256,16384,16384
16384,16384,17152,256,256,256,256,16384,16384,16384,16384,256,256,256,256,256,256,16384,16384
16384,16384,17152,256,256,256,256,256,16384,16384,16384,16640,16640,256,256,256,256,16384,16384
16384,16384,17152,256,256,256,17152,17152,16384,16384,16384,17152,17152,17152,256,256,256,16384,16384
16384,16384,17152,256,256,256,17152,17152,16384,1280,1280,17152,17152,17152,256,256,256,16384,16384
16384,16384,19456,256,256,256,17152,17152,1024,1024,1024,1024,768,512,256,256,256,16384,16384
16384,16384,19456,256,256,256,768,768,768,16384,16384,768,768,512,256,256,256,16384,16384
16384,16384,19456,256,256,256,512,512,16384,16384,16384,512,512,512,256,256,258,8448,8454
16384,16384,19456,17408,256,256,256,256,16384,16384,16384,256,256,256,256,256,258,8448,8454
16384,16384,17152,256,256,256,256,256,16384,16384,16384,256,256,256,256,256,17152,16384,16384
16384,16384,17152,256,256,256,256,256,16384,16384,16384,256,256,256,256,256,256,16384,16384
16384,16384,17152,256,256,256,256,256,16384,16384,16384,256,256,256,256,256,256,16384,16384
16384,16384,17152,256,256,256,256,256,16384,16384,16384,256,256,256,256,256,256,16384,16384
16384,16384,17152,256,256,256,256,16384,16384,16384,16384,16384,256,256,256,256,256,16384,16384
16384,16384,17152,256,256,256,16384,16384,16384,16384,16384,16384,16384,256,256,256,256,16384,16384
16384,16384,17152,256,256,16384,16384,16384,16384,16384,16384,16384,16384,16384,256,256,256,16384,16384
16384,16384,17152,256,256,16384,16384,16384,16384,16384,16384,16384,16384,16384,256,256,256,16384,16384
16384,16384,17152,256,256,16384,16384,16384,16384,16384,16384,16384,16384,16384,256,256,256,16384,16384
16384,16384,17152,256,256,16384,16384,16384,16384,16384,16384,16384,16384,16384,256,256,17152,16384,16384
16384,16384,17152,256,17152,16384,16384,16384,16384,16384,16384,16384,16384,16384,256,256,256,16384,16384
16384,16384,19456,256,256,256,16384,16384,16384,16384,16384,16384,16384,256,256,256,256,16384,16384
16384,16384,19456,256,256,256,256,16384,16384,16384,16384,16384,256,256,256,256,256,16384,16384
16384,16384,19456,256,256,256,256,256,16384,16384,16384,256,256,256,256,256,256,16384,16384
16384,16384,19456,256,256,256,256,256,16384,16384,16384,256,256,256,256,256,256,16384,16384
16384,16384,17152,256,259,259,256,256,16384,16384,16384,256,256,256,17152,17152,17152,16384,16384
16384,16384,16384,16384,8448,8448,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,8454,8454,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
