0,174,174,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
0,177,620,189,0,124,0,124,0,0,0,0,0,0,0,0,0,0,0,0
0,2,621,622,187,0,125,3,125,126,127,0,0,3,0,0,0,0,0,0
0,2,177,623,189,187,0,128,4,128,129,130,0,624,4,0,624,0,0,0
0,2,0,625,626,187,187,627,0,0,0,131,132,628,629,0,628,629,0,0
0,2,0,177,623,189,187,133,630,0,0,0,134,135,631,632,0,631,632,0
0,2,0,0,625,626,187,633,634,0,0,0,0,0,0,635,636,0,635,636
0,2,173,0,177,623,189,136,137,0,0,0,0,0,0,0,0,0,0,0
0,2,0,176,0,625,626,187,138,139,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,177,623,189,0,0,0,0,0,0,0,0,0,0,0,0
0,2,140,398,0,0,637,190,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,399,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,5,401,402,0,0,0,0,0,0,0,0,0,141,141,0,0,0
0,2,0,142,6,403,404,0,0,0,0,0,0,0,0,91,143,638,0,0
0,0,0,144,639,0,405,0,0,0,0,0,0,0,0,91,640,641,118,0
0,0,0,642,145,643,0,0,0,0,0,101,0,0,0,146,644,645,118,0
0,0,0,0,646,147,647,0,0,0,0,148,102,0,0,0,149,648,150,0
0,0,0,0,0,151,152,153,0,0,0,81,154,83,0,0,0,0,0,0
0,0,0,0,0,0,649,153,0,0,0,0,82,83,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
