7,8
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,9472,9472,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,18176,18176,1281,1281,1280,1280,1280,1280,1280,1280,1280,1280,1280
16384,16384,16384,16384,18176,18176,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280
16384,16384,16384,16384,18176,18176,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280
16384,16384,16384,16384,18176,18176,1280,1280,1280,1280,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,18176,18176,1024,1024,1024,1024,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,18176,18176,768,768,768,768,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,18176,18176,512,512,512,512,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,18176,18176,256,256,256,256,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,18176,18176,0,0,0,0,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,18176,18176,0,0,0,0,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,18176,18176,0,0,0,0,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,18176,18176,0,0,0,0,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,18176,18176,0,0,0,0,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,18176,18176,0,0,0,0,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,18176,18176,0,0,0,0,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,18176,18176,0,0,0,0,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,18176,18176,0,0,0,0,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,18176,18176,0,0,0,0,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,18176,18176,0,0,0,0,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,18176,18176,0,0,0,0,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,18176,18176,0,0,0,0,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,18176,18176,0,0,0,0,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,18176,18176,0,0,0,0,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,8192,8196,0,0,0,0,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,18176,18176,0,0,0,0,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,18176,18176,0,0,0,0,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,18176,18176,0,0,0,0,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,18176,18176,0,0,0,0,16384,16384,16384,16384,16384,16384,16384
