417,461,462,854,461,462,510,510,855,510,463,461,0,0,0,0,0,0,0,0,0,0,0
418,419,420,518,856,420,421,27,32,33,27,422,420,0,0,0,0,0,0,0,0,0,0
0,424,383,425,34,519,425,27,29,38,39,27,27,425,0,0,0,0,0,0,0,0,0
423,466,377,387,428,46,45,430,27,29,40,41,29,27,430,0,0,0,0,0,0,0,0
417,427,388,386,387,432,45,45,434,433,433,433,433,433,433,434,0,0,0,0,0,0,0
417,419,377,377,388,389,435,45,45,435,45,181,45,45,45,48,435,0,0,0,0,0,0
417,419,383,386,377,378,45,45,45,45,45,45,45,45,45,181,45,0,0,0,0,0,0
417,419,383,431,388,378,45,181,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0
417,419,383,387,387,378,45,45,45,169,55,55,55,55,55,55,58,0,0,0,0,0,0
418,419,383,387,387,387,50,50,50,50,171,57,57,568,57,57,57,28,0,0,0,0,0
417,520,383,387,431,857,389,43,43,43,168,34,27,32,33,29,29,32,33,0,0,0,0
418,419,377,431,387,387,858,50,50,50,50,171,37,29,38,39,29,29,38,39,0,0,0
0,424,383,386,387,431,387,389,43,43,43,168,37,34,27,40,41,27,27,40,41,0,0
423,466,386,431,442,387,387,431,50,50,50,50,171,34,37,29,27,29,27,29,27,29,0
417,427,388,388,431,388,431,387,389,43,43,43,168,34,34,37,272,272,272,272,272,272,0
417,419,386,377,386,387,386,387,387,50,50,50,50,171,37,37,269,271,271,271,271,271,0
418,419,383,388,386,442,387,442,387,389,43,43,43,168,34,34,269,270,0,0,0,0,0
0,424,383,387,386,442,388,431,388,431,50,50,50,50,171,37,269,270,0,0,0,0,0
423,464,386,387,431,388,388,377,387,377,389,43,43,43,168,34,269,270,0,0,0,0,0
417,427,377,388,387,387,377,386,386,387,378,45,45,45,169,171,269,270,0,0,0,0,0
417,419,386,377,377,387,387,386,442,388,389,45,45,45,169,521,324,270,0,0,0,0,0
418,419,383,442,377,386,431,431,388,388,378,45,45,181,169,171,269,270,0,0,0,0,0
0,424,383,387,388,386,442,387,431,377,378,45,45,45,169,171,269,270,0,0,0,0,0
423,466,377,387,387,377,388,442,387,387,378,45,45,45,169,171,269,270,0,0,0,0,0
0,427,442,386,431,387,377,377,388,431,389,45,181,45,169,521,324,270,0,0,0,0,0
0,0,377,388,442,431,387,386,386,377,389,45,45,45,169,521,324,270,0,0,0,0,0
0,0,0,377,377,388,387,431,442,388,378,181,45,45,169,171,269,270,0,0,0,0,0
0,0,0,0,386,386,377,387,387,388,378,45,45,45,169,171,269,270,0,0,0,0,0
0,0,0,0,0,388,388,386,431,387,378,45,45,45,169,171,269,270,0,0,0,0,0
0,0,0,0,0,0,386,386,388,387,389,45,45,45,169,171,269,270,0,0,0,0,0
0,0,0,0,0,0,0,388,388,377,389,45,45,45,169,521,324,270,0,0,0,0,0
0,0,0,0,0,0,0,0,386,377,378,45,45,45,169,171,269,270,0,0,0,0,0
0,0,0,0,0,0,0,0,0,388,378,45,45,181,169,521,324,270,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,378,45,45,45,169,521,324,270,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,45,45,45,169,521,324,270,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,45,45,45,169,171,269,270,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,45,181,45,169,171,269,270,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,45,45,45,169,521,324,270,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,51,51,51,51,0,859,576,0,0,0,0,0
