0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,163,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,221,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,166,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,45,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,48,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45
26,27,841,27,27,27,29,27,27,27,27,27,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,31,29,842,27,29,27,27,27,27,29,27,29,27,29,0,0,0,0,0,0,0,0,0,0,0,0,0
30,34,224,225,226,27,27,227,163,163,164,27,27,27,27,27,0,0,0,0,0,0,0,0,0,0,0,0
30,34,37,179,228,843,27,27,229,220,221,165,27,27,27,27,27,0,0,0,0,0,0,0,0,0,0,0
30,37,230,228,231,232,844,27,27,229,222,166,165,27,27,27,27,27,0,0,0,0,0,0,0,0,0,0
30,34,230,228,232,233,232,845,44,27,229,223,45,165,27,29,27,29,27,0,0,0,0,0,0,0,0,0
30,37,230,234,232,235,236,44,329,42,43,237,45,45,167,43,43,43,43,43,0,0,0,0,0,0,0,0
30,34,230,238,239,235,181,47,46,46,45,45,45,45,48,181,45,45,45,181,0,0,0,0,0,0,0,0
30,34,37,240,241,242,45,47,46,47,243,45,45,45,45,45,45,181,45,45,0,0,0,0,0,0,0,0
0,37,230,179,846,244,48,47,46,47,46,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,0,0
0,0,230,245,228,847,45,47,46,47,46,45,45,45,45,181,185,45,45,45,185,186,0,0,0,0,0,0
0,0,0,187,246,232,848,50,46,47,46,45,45,45,45,45,45,48,45,45,51,188,0,0,0,0,0,0
0,0,0,0,0,0,844,849,44,50,46,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,845,329,42,43,45,45,495,45,45,45,45,181,183,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,298,46,45,45,45,48,182,45,45,45,45,45,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,51,51,51,51,51,189,51,51,51,51,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,248,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,249,231,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,250,239,233,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,241,242,236,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,244,48,47,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,45,47,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,50,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
