12,11
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,17152,17152,17152,17152,17152,17152,17152,17152,17152,17152,17152,17152,17152,512,512,512,17152,17152,512,512,512,512,17152,512,512,256,256,256,16384,16384
16384,16384,16384,16384,17152,17152,17152,17152,17152,17152,17152,17152,17152,17152,512,512,512,512,512,512,17152,17152,512,256,256,256,256,256,256,256,256,256,16384,16384
16384,16384,16384,16384,17152,17152,17152,17152,17152,17152,17152,17152,512,512,512,512,17152,512,512,512,512,512,512,256,256,256,256,256,256,256,256,256,16384,16384
16384,16384,16384,16384,17152,17152,17152,17152,17152,17152,17152,17152,512,512,512,512,512,512,512,512,256,256,256,256,256,256,256,256,256,256,256,256,16384,16384
16384,16384,16384,16384,17152,17152,17152,17152,17152,17152,17152,17152,512,512,17152,512,512,512,512,512,256,256,256,256,256,256,256,256,256,256,256,512,16384,16384
16384,16384,16384,16384,17152,17152,17152,17152,17152,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,512,512,16384,16384
16384,8448,8452,8448,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,258,8448,8454
16384,8448,8452,8448,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,258,8448,8454
16384,16384,16384,16384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,17152,512,256,256,256,256,16384,16384
16384,16384,16384,16384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,512,256,256,256,256,256,16384,16384
16384,16384,16384,16384,17152,17152,17152,17152,17152,17152,17152,17152,512,512,512,512,512,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,16384,16384
16384,16384,16384,16384,17152,17152,17152,17152,17152,17152,17152,17152,512,512,512,512,512,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,16384,16384
16384,16384,16384,16384,17152,17152,17152,17152,17152,17152,17152,17152,512,512,512,512,512,256,256,256,256,256,256,17152,512,512,256,256,256,256,256,256,16384,16384
16384,16384,16384,16384,17152,17152,17152,17152,17152,17152,17152,17152,512,512,512,512,512,256,256,256,256,256,256,17152,512,512,256,256,256,256,256,256,16384,16384
