0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,26,26,26,26,0,238,238,238,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,203,547,341,341,872,49,346,346,346,341,341,18,26,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,873,507,507,27,549,56,874,874,874,507,27,107,18,26,0,0,0,0,0,0,0,0,0
0,0,0,0,203,42,482,0,41,549,239,875,0,338,0,507,27,107,506,0,0,0,0,0,0,0,0
0,0,0,0,0,873,876,0,0,44,508,56,139,0,245,0,0,507,432,483,0,0,0,0,0,0,0
0,0,0,0,0,203,42,482,0,0,27,549,240,139,0,56,0,0,110,484,485,0,0,0,0,0,0
0,0,0,0,0,0,873,876,0,0,0,41,549,239,875,0,240,0,0,432,483,0,0,0,0,0,0
0,0,0,0,0,0,203,42,482,0,0,0,44,508,56,139,0,239,0,110,484,485,0,0,0,0,0
0,0,0,0,0,0,0,873,876,0,0,26,26,27,877,878,879,0,486,0,432,483,0,0,0,0,0
0,0,0,0,0,0,0,203,42,482,0,236,341,872,49,346,300,880,0,0,110,484,485,0,0,0,0
0,0,0,0,0,0,0,0,873,876,0,236,487,27,508,56,239,881,488,0,0,432,483,0,0,0,0
0,0,0,0,0,0,0,0,203,42,482,221,42,482,41,508,240,882,883,876,0,110,484,485,0,0,0
0,0,0,0,0,0,0,0,0,873,876,0,873,876,0,44,508,239,884,42,482,0,432,483,0,0,0
0,0,0,0,0,0,0,0,0,203,42,482,221,42,482,0,27,885,486,873,876,0,110,484,485,0,0
0,0,0,0,0,0,0,0,0,0,873,876,0,873,876,0,0,236,82,221,42,482,0,432,483,0,0
0,0,0,0,0,0,0,0,0,0,203,42,482,221,42,482,0,236,30,26,873,876,0,110,484,485,0
0,0,0,0,0,0,0,0,0,0,0,873,876,0,873,886,26,489,887,887,887,30,888,26,432,483,0
0,0,0,0,0,0,0,0,0,0,0,203,42,482,34,341,341,341,341,341,341,341,341,341,341,484,485
0,0,0,0,0,0,0,0,0,0,0,0,873,876,0,44,27,44,27,44,27,44,27,44,27,44,483
0,0,0,0,0,0,0,0,0,0,0,0,328,42,888,26,184,184,184,184,184,184,385,385,385,385,385
0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,889,889,889,889,889,889,890,82,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891,8,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,8,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
