94,95,35,36,37,38,35,36,37,38,35,36,37,38,35,0,0,0,0,0,0
39,96,97,16,14,40,15,16,14,40,15,16,14,40,15,16,0,0,0,0,0
41,26,27,42,17,18,19,42,17,18,19,42,17,18,19,42,17,0,0,0,0
43,20,28,20,14,40,15,16,14,21,15,16,14,21,15,16,14,21,0,0,0
44,22,23,22,306,49,50,188,100,46,47,99,100,46,47,99,100,250,250,0,0
39,24,25,24,307,52,13,194,485,399,49,49,49,49,49,49,398,0,0,0,0
44,101,27,26,102,195,195,194,327,462,52,52,52,52,52,52,327,0,0,0,0
43,104,105,20,106,448,486,486,327,462,52,52,52,52,52,52,327,327,486,386,0
44,107,23,22,45,465,327,327,327,462,52,52,52,52,52,52,327,327,327,846,0
39,24,108,24,109,54,52,52,52,52,52,52,52,52,52,52,52,52,52,58,0
41,26,110,111,55,53,52,52,52,52,847,487,487,469,52,52,52,52,52,58,0
43,20,28,20,49,49,52,52,52,52,847,52,52,488,462,52,52,52,52,58,0
44,22,23,22,45,52,52,52,52,52,52,52,52,488,462,52,52,52,52,58,0
39,24,25,24,48,54,52,52,52,52,52,327,486,486,462,52,52,52,52,58,0
0,26,27,26,55,53,52,52,52,52,52,52,52,52,52,52,52,52,52,58,0
0,0,28,20,48,404,469,469,469,52,52,52,52,52,52,52,469,469,469,58,0
0,0,0,22,306,416,471,327,327,462,52,52,52,52,52,52,327,471,471,846,0
0,0,0,0,307,0,0,383,327,462,52,52,52,52,52,52,327,0,0,0,0
0,0,0,0,0,0,0,383,327,462,52,52,52,52,52,52,327,0,0,0,0
0,0,0,0,0,0,0,0,405,405,60,200,124,125,60,60,405,405,0,0,0
0,0,0,0,0,0,0,0,0,0,0,127,128,129,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,130,130,0,0,0,0,0,0,0
