0,0,0,0,0,0,0,0,0,0,0
26,27,28,0,0,0,0,0,0,0,0
30,31,32,33,0,0,0,0,0,0,0
30,34,31,35,36,0,0,0,0,0,0
30,34,34,31,38,39,0,0,0,0,0
30,34,34,34,31,40,41,0,0,0,0
30,34,34,34,37,42,43,43,0,0,0
30,34,37,34,65,46,45,149,45,45,0
30,37,34,34,65,56,45,45,51,51,0
30,34,34,34,34,56,45,45,0,0,0
30,34,34,34,37,46,48,45,0,0,0
30,37,34,37,34,46,45,45,0,0,0
30,34,34,34,34,46,45,45,0,0,0
0,34,34,34,34,54,50,50,0,0,0
0,0,37,34,37,34,42,43,43,0,0
0,0,0,34,34,34,46,45,45,0,0
0,0,0,0,34,34,54,50,946,0,0
0,0,0,0,0,37,34,42,43,128,0
0,0,0,0,0,0,34,54,50,0,0
0,0,0,0,0,0,0,83,118,0,0
