0,0,0,0,0,0,78,0,0,0,0,79,0,783,784,78,79,0,79,0,0,79,0,0,0,0,0,0,79,0,0,79,0,0,785,0,0,785,0,0,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,79,784,218,786,787,79,784,294,784,788,291,218,294,79,294,783,79,219,78,79,79,78,79,79,294,78,79,219,78,79,219,78,79,219,78,79,294,78,79,789,79,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,78,294,218,33,294,790,294,33,25,202,299,18,25,27,294,27,791,219,27,218,294,294,218,219,294,27,218,294,27,218,294,27,218,294,27,218,219,27,291,792,218,219,218,793,0,0,79,0,0,0,0,0,0,0,0,0
0,0,0,0,0,79,218,27,33,25,33,33,27,25,27,794,562,121,220,25,33,33,292,27,33,292,27,33,33,27,4,27,292,27,33,292,27,33,292,27,33,292,27,221,222,18,25,27,795,294,796,797,219,798,0,0,0,0,0,0,0
0,0,0,0,3,0,219,33,33,27,33,27,25,25,223,202,461,18,224,18,225,27,292,25,25,292,25,4,27,25,25,27,292,25,4,292,25,25,292,25,27,292,25,292,563,113,121,220,25,27,27,218,294,27,799,0,0,0,0,0,0
0,0,0,0,0,0,0,27,27,220,340,220,225,225,225,225,800,800,224,18,116,18,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,33,27,292,33,27,221,114,18,224,18,225,25,27,292,27,27,292,0,0,0,0,0
0,0,0,0,0,3,0,38,27,37,54,54,54,6,6,6,202,461,667,18,801,18,176,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,39,42,27,292,27,292,802,431,431,224,18,116,18,225,292,25,4,292,25,0,0,0,0
0,0,0,0,3,0,0,38,48,440,46,803,54,54,6,6,6,800,804,226,608,42,107,130,130,130,130,130,130,130,130,130,130,130,130,805,130,131,39,42,2,25,317,25,317,110,114,114,18,116,18,116,18,225,225,225,225,225,0,0,0
0,0,0,0,0,0,0,48,48,51,51,227,54,54,10,6,6,202,667,228,806,42,2,41,41,27,27,41,27,41,27,41,27,27,27,175,416,807,39,42,2,313,52,52,52,52,431,431,96,224,18,116,18,176,6,6,6,39,82,0,0
0,0,0,0,0,3,0,38,0,37,229,229,54,54,10,6,6,6,804,226,226,293,2,2,33,808,808,808,808,808,808,808,808,808,809,175,115,810,230,42,2,313,217,0,0,0,110,114,114,114,18,116,18,176,6,6,6,39,82,0,0
811,0,0,0,3,0,0,38,48,221,114,231,231,231,232,114,114,114,114,114,812,39,42,2,43,37,28,28,28,28,28,28,28,29,42,34,233,813,814,2,2,313,217,0,0,0,0,432,431,431,431,224,18,176,6,6,6,39,82,0,0
3,815,0,0,0,0,0,816,48,0,44,27,25,27,44,27,44,27,25,27,37,39,42,2,43,37,6,6,6,6,6,6,6,39,42,2,27,817,42,2,2,313,217,0,0,0,0,110,818,114,114,114,18,176,39,130,234,130,82,0,0
0,0,819,0,1,0,0,38,0,0,0,33,33,33,33,25,33,33,33,33,180,39,42,2,43,37,6,6,6,159,46,46,6,39,42,2,313,25,27,195,2,313,217,0,0,0,0,0,431,431,431,431,431,235,130,82,236,82,0,0,0
0,0,816,0,3,124,19,0,816,0,0,0,52,52,820,52,52,385,52,52,180,378,42,2,43,37,6,6,6,159,51,51,45,39,42,2,313,217,27,27,2,43,821,26,26,26,26,26,37,6,39,130,131,39,30,0,236,30,0,0,0
0,0,0,3,1,127,128,20,822,0,0,0,0,0,202,416,0,0,0,0,823,378,488,2,43,34,130,130,130,130,130,191,191,237,42,2,313,217,0,25,317,313,824,341,341,341,341,341,341,234,130,82,236,130,344,82,34,344,82,0,0
0,0,0,0,0,132,133,21,22,825,238,238,0,0,0,239,139,0,0,0,826,378,488,2,43,0,27,27,27,27,27,27,240,827,827,2,313,217,0,0,52,52,217,241,0,0,0,0,0,236,82,0,236,82,236,30,0,236,82,0,0
0,0,0,828,355,0,19,201,324,242,28,444,416,0,0,0,56,139,0,0,180,378,488,2,43,0,0,25,33,25,33,25,33,221,243,111,313,217,0,0,0,0,0,0,26,26,26,26,26,236,30,0,236,82,34,344,82,236,82,0,0
0,0,0,828,358,829,244,830,831,832,6,159,18,2,0,0,0,245,246,0,180,378,230,2,43,0,0,0,52,52,52,52,52,52,112,113,195,833,0,0,0,0,0,0,34,341,344,341,341,341,344,30,236,30,26,34,30,34,82,0,0
0,0,0,0,834,835,836,356,837,838,247,159,18,2,48,0,0,0,327,48,557,231,230,246,43,0,0,0,0,26,26,26,26,26,221,114,115,116,111,26,0,0,0,0,0,0,236,82,0,26,236,341,341,341,344,82,236,82,0,0,0
0,0,0,0,0,839,836,248,840,841,842,843,18,2,48,0,0,0,0,0,0,800,844,2,43,0,0,0,0,37,28,186,28,249,42,431,431,116,115,116,111,26,0,0,0,0,236,82,26,34,344,30,26,0,236,30,236,82,0,0,0
0,0,0,0,1,0,27,250,845,251,320,430,2,2,48,0,0,0,0,0,0,180,607,42,43,709,26,26,26,37,6,6,69,252,42,110,114,114,115,116,115,608,42,0,0,0,236,82,236,82,34,341,344,30,34,341,344,30,0,0,0
0,0,0,0,3,124,19,33,846,253,254,847,848,2,48,0,0,0,0,0,0,180,607,42,43,92,93,341,341,347,46,46,6,849,42,43,432,431,96,116,115,116,115,169,0,0,34,30,236,82,0,0,34,344,30,26,34,344,82,0,0
0,0,0,0,1,127,128,20,33,27,250,850,2,2,48,0,0,0,0,0,0,180,607,42,43,0,27,27,44,175,51,51,45,252,42,217,110,114,114,114,115,116,115,116,30,26,26,236,341,30,26,26,26,236,341,344,82,236,82,0,0
0,0,0,0,244,851,133,21,22,225,220,323,330,318,48,0,0,0,0,0,0,180,607,42,43,26,26,64,64,34,348,191,191,237,42,217,0,432,431,431,431,235,115,235,341,341,341,344,82,236,341,341,341,341,82,236,30,34,82,0,0
0,0,0,852,853,255,854,201,324,242,256,256,205,416,555,0,0,0,0,238,238,180,607,42,43,37,171,115,184,184,44,27,189,56,239,217,0,34,174,174,174,174,42,107,42,0,0,236,30,236,30,26,26,0,26,37,39,82,0,0,0
0,0,0,0,855,856,857,858,831,832,6,6,159,115,139,0,0,0,0,45,257,257,607,42,43,37,39,115,176,171,859,860,184,44,33,25,0,0,27,33,27,33,27,43,861,26,26,34,341,341,341,341,344,30,34,341,862,82,0,0,0
0,0,0,0,852,853,863,864,865,865,247,6,159,115,2,48,0,0,0,49,191,866,39,42,43,37,39,42,107,130,315,176,171,859,860,184,385,0,0,184,52,184,184,184,26,236,341,82,0,26,0,0,34,341,82,0,236,30,258,258,0
0,0,0,0,0,855,856,253,867,868,842,843,869,115,2,48,0,0,0,0,245,870,39,42,43,37,39,42,2,27,27,107,130,315,176,29,42,0,0,236,82,34,344,341,341,344,30,26,26,236,82,26,26,26,26,0,37,28,471,438,8
0,0,0,0,1,0,253,871,872,251,873,430,2,27,2,48,0,0,0,0,0,870,39,42,43,221,114,42,2,2,25,33,44,44,259,39,42,2,0,236,82,0,236,82,26,34,341,341,341,344,82,34,341,341,344,30,37,39,441,441,8
