0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,35,36,37,37,38,35,36,37,37,38,35,36,37,37,38,0,0,0,0,0,0
0,0,0,35,39,120,121,121,154,39,120,121,121,154,39,120,121,121,154,0,0,0,0,0
35,36,37,38,52,44,156,125,537,0,44,156,125,537,0,44,156,408,125,157,0,0,0,0
35,153,120,121,154,54,44,156,125,0,0,44,156,125,0,0,44,156,409,125,157,0,0,0
35,127,155,156,125,157,54,44,156,125,0,0,44,156,125,0,0,44,156,125,125,157,0,0
0,132,128,538,539,125,157,54,48,491,129,0,54,48,491,129,0,54,48,540,411,129,501,0
0,0,136,523,344,345,125,157,56,53,53,53,421,56,53,53,53,421,56,53,109,109,53,0
0,0,0,908,344,346,347,129,909,134,134,135,53,910,134,134,135,53,910,134,134,135,53,0
0,0,0,0,351,346,352,53,137,173,194,140,53,137,173,194,140,53,137,173,194,140,53,0
0,0,0,0,0,355,352,53,53,174,174,174,53,53,174,174,174,53,53,174,174,174,53,0
0,0,0,0,0,0,541,53,53,55,55,55,55,55,55,55,55,55,55,55,55,55,55,0
0,0,0,0,0,0,0,109,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
