7,12
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,0,0,0,16384,16384,16384,16384,16384
16384,16384,16384,18432,18432,18432,18432,18432,18432,18432,18432,18432,18432,18432,16384,16384,16384
16384,16384,16384,18432,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,16384,16384,16384
16384,16384,16384,18432,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,16384,16384,16384
16384,16384,16384,18432,768,768,512,512,512,512,512,512,512,1026,9216,9222,16384
16384,16384,16384,18432,512,512,512,512,512,512,512,512,512,1024,16384,16384,16384
16384,16384,16384,18432,512,512,512,512,512,512,512,512,512,512,16384,0,0
16384,16384,16384,18432,512,512,512,512,512,512,512,512,512,512,16384,0,1280
16384,16384,16384,18432,512,512,512,512,512,512,512,512,512,512,16384,16384,16384
16384,16384,16384,18432,7,7,7,512,512,512,512,512,512,512,16384,16384,16384
16384,16384,16384,18432,7,7,7,512,512,512,512,512,512,512,16384,16384,16384
16384,16384,16384,18432,7,7,7,512,512,512,512,512,512,512,16384,16384,16384
16384,16384,16384,16384,16896,16896,16896,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
