0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,257,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,165,168,0,257,257,257,165,165,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,168,165,168,165,257,165,165,165,168,168,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,165,168,165,168,165,168,165,168,168,168,165,21,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,165,168,168,165,168,165,168,165,168,165,165,165,168,165,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,168,165,168,165,165,168,165,168,165,996,165,168,168,168,165,168,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,165,168,165,168,165,168,168,165,168,165,996,168,168,165,165,165,168,165,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,165,168,168,165,168,165,168,165,165,168,165,996,168,165,165,168,168,168,165,996,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,168,165,168,165,165,168,165,168,165,996,168,165,168,165,165,168,168,165,165,165,996,168,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,165,168,165,168,165,168,168,165,168,165,996,168,165,168,165,168,168,165,165,996,168,996,168,165,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,168,165,168,165,168,165,165,168,165,996,996,168,168,165,168,165,165,996,996,168,165,168,165,168,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,165,168,165,168,165,168,165,996,168,165,996,996,996,168,165,168,165,996,996,168,168,165,996,165,168,165,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,168,165,168,165,168,165,168,165,996,168,21,165,996,21,168,165,168,165,996,168,168,165,165,85,168,168,165,168,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,165,168,165,168,165,168,165,168,165,996,168,165,21,165,168,165,165,168,165,996,168,165,165,85,85,997,165,165,168,165,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,168,165,168,165,168,165,168,165,996,168,165,996,165,168,165,168,168,165,996,168,165,85,85,0,7,997,168,168,165,168,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,165,168,165,168,165,168,165,996,21,165,168,165,996,168,168,165,168,165,165,996,168,165,998,999,999,7,7,997,165,165,168,165,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,168,165,168,165,168,165,168,165,996,168,165,168,165,996,168,165,165,168,165,996,996,168,165,168,8,17,17,7,7,997,168,168,165,168,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,168,165,168,165,168,165,168,165,996,996,168,168,165,996,168,165,168,168,165,996,168,168,165,996,165,8,17,17,7,7,997,165,165,168,165,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,168,165,168,165,168,165,168,165,168,165,168,165,21,165,168,165,168,165,165,996,168,165,165,168,168,168,8,17,17,7,7,997,168,168,165,168,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,165,168,165,168,165,996,165,168,165,168,165,996,165,168,165,168,165,168,996,168,165,996,168,21,165,165,8,17,17,7,7,997,165,165,168,165,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,168,165,168,165,996,168,168,165,168,165,996,168,168,165,168,165,168,165,168,165,165,1000,21,165,168,168,8,17,17,7,7,997,168,168,165,168,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,165,168,165,168,165,996,168,165,165,168,165,996,168,168,165,168,165,168,165,996,165,168,1001,997,1002,168,1002,165,8,17,17,7,7,997,165,165,168,165,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,168,165,168,165,168,165,996,168,165,996,168,165,996,168,165,165,168,165,168,165,996,168,168,165,8,1003,997,1001,997,996,8,17,17,7,7,997,168,168,165,168,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,168,165,168,165,168,21,165,168,165,996,168,21,165,168,165,168,168,165,168,165,996,168,165,165,168,8,9,997,8,997,168,8,17,17,7,7,997,165,165,168,165,165,0,0,0,0,0,0,0,0,0,0,0,0,0
0,168,165,168,165,168,165,165,168,165,996,168,165,165,168,165,168,165,165,168,165,996,168,165,168,168,165,8,9,997,8,997,165,8,17,17,7,7,997,996,168,165,168,168,0,0,0,0,0,0,0,0,0,0,0,0
0,0,165,168,165,168,165,996,168,165,996,168,165,168,168,165,168,165,168,168,165,996,168,165,168,165,165,168,8,9,997,8,997,168,8,17,17,7,7,997,996,165,168,165,1004,0,0,0,0,0,0,0,0,0,0,0
0,0,0,168,165,168,165,996,168,165,165,168,165,168,165,165,168,165,168,165,165,996,168,165,996,165,168,168,165,8,9,997,8,997,165,8,17,17,7,7,997,168,168,165,85,0,0,0,0,0,0,0,0,0,0,0
0,0,165,168,165,168,165,996,168,165,165,168,165,168,165,168,168,165,168,165,996,996,168,165,996,168,168,165,165,996,8,9,997,8,997,168,8,17,17,7,7,997,165,165,85,0,0,0,0,0,0,0,0,0,0,0
0,168,165,168,165,168,165,996,168,165,996,168,165,168,165,168,165,165,168,165,996,168,168,165,168,168,165,165,168,996,168,8,9,997,8,997,165,8,17,17,7,7,997,168,85,0,0,0,0,0,0,0,0,0,0,0
165,168,165,168,165,168,21,165,168,165,996,168,165,168,165,168,165,996,168,165,996,168,165,165,996,165,165,165,168,165,168,165,8,9,997,8,997,168,8,17,17,7,7,997,1004,0,0,0,0,0,0,0,0,0,0,0
0,168,165,168,165,168,165,165,168,165,996,168,165,168,165,168,165,996,168,165,996,168,165,168,168,168,168,165,168,165,996,165,168,8,9,997,8,997,165,8,17,17,7,7,997,0,0,0,0,0,0,0,0,0,0,0
0,0,165,168,165,168,165,996,168,165,996,168,165,996,165,168,165,996,168,165,996,168,165,168,165,165,165,165,168,165,996,168,168,165,8,9,997,8,997,996,8,17,17,7,7,997,0,0,0,0,0,0,0,0,0,0
0,0,0,168,165,168,165,996,168,165,165,168,21,165,168,168,165,996,168,165,168,168,165,168,21,168,168,168,168,165,996,168,21,165,168,8,9,997,8,997,168,8,17,17,7,7,997,0,0,0,0,0,0,0,0,0
0,0,0,0,165,168,165,996,168,165,165,996,168,165,168,165,165,996,168,1005,168,21,165,168,165,165,165,165,165,165,996,168,21,165,168,165,8,9,997,8,997,165,8,17,17,7,7,997,0,0,0,0,0,0,0,0
0,0,0,0,0,168,165,996,168,165,996,165,168,165,168,165,996,996,1006,1007,1008,21,165,168,21,168,168,168,168,996,996,168,168,165,168,165,168,8,9,997,8,997,168,8,17,17,7,7,997,0,0,0,0,0,0,0
0,0,0,0,0,0,21,165,168,165,996,168,168,165,168,165,996,168,168,19,453,1009,1004,168,165,165,165,165,165,165,168,168,168,165,168,165,168,165,8,9,997,8,997,1004,8,17,17,7,7,997,0,0,0,0,0,0
0,0,0,0,0,0,0,165,168,165,996,168,165,165,168,165,996,168,165,1010,10,1011,1012,997,165,168,168,168,168,996,996,165,21,165,168,165,168,165,996,8,9,997,8,997,0,8,17,17,7,7,997,0,0,0,0,0
0,0,0,0,0,0,0,0,168,165,996,168,165,165,168,165,996,168,165,996,1013,1014,1004,7,997,168,165,165,165,165,168,168,168,165,168,165,168,165,996,168,8,9,997,8,997,0,8,17,17,7,7,997,0,0,0,0
0,0,0,0,0,0,0,0,0,165,165,168,165,165,168,21,165,168,165,996,168,1015,1004,7,7,997,165,168,168,996,996,165,165,165,168,165,168,165,996,168,165,8,9,997,8,997,0,8,17,17,7,7,997,0,0,0
0,0,0,0,0,0,0,0,0,0,165,165,168,165,168,165,165,168,165,996,168,165,1001,7,7,7,997,168,165,165,168,168,168,168,168,165,168,165,996,168,165,168,8,9,997,8,997,0,8,17,17,7,7,997,0,0
0,0,0,0,0,0,0,0,0,0,0,165,168,165,168,165,168,168,165,996,168,165,168,8,7,7,7,997,165,996,996,165,165,165,21,165,168,165,996,168,165,168,1004,8,9,997,8,997,0,8,17,17,7,7,997,0
0,0,0,0,0,0,0,0,0,0,0,0,168,165,168,165,168,165,165,165,168,165,168,165,8,7,7,7,997,996,168,168,168,168,168,165,168,165,996,168,165,168,1004,0,8,9,997,8,997,0,8,17,17,7,7,997
0,0,0,0,0,0,0,0,0,0,0,0,0,165,168,165,168,165,996,165,168,165,168,165,1016,8,7,7,7,997,168,165,165,165,21,165,168,165,996,168,165,168,1004,0,0,8,9,997,8,997,0,8,17,17,7,262
0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,165,168,165,996,168,168,165,168,1017,11,11,8,7,7,7,997,165,168,168,168,165,168,165,996,168,165,168,1004,0,0,0,8,9,997,8,997,0,8,17,1018,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,168,165,996,168,165,165,1016,12,11,11,12,8,7,7,7,997,168,165,21,165,168,165,168,168,165,168,1004,0,0,0,0,8,9,997,8,997,0,1019,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,165,996,168,165,996,11,12,11,11,12,11,8,7,7,7,997,165,168,165,168,165,168,165,165,168,1004,0,0,0,0,0,8,9,997,8,1020,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,165,168,165,996,168,12,1021,11,12,11,12,8,7,7,7,997,168,165,168,165,168,165,996,168,1004,0,0,0,0,0,0,8,9,1020,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,168,165,996,168,165,1021,11,12,11,12,11,8,7,7,7,997,165,168,165,168,165,996,168,1004,0,0,0,0,0,0,0,1019,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,165,996,168,165,1016,11,12,11,12,1022,996,8,7,7,7,997,168,165,168,165,996,168,165,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,165,168,1017,11,12,12,11,297,165,996,168,8,7,7,7,997,165,168,165,996,168,165,168,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,1016,12,11,12,11,1022,168,165,996,168,165,8,7,7,7,997,168,165,996,168,165,168,1004,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,11,12,1022,996,168,165,996,168,165,168,8,7,7,7,997,165,996,168,165,168,1004,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,297,165,996,168,165,165,168,165,168,165,8,7,7,7,997,996,168,165,168,1004,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022,168,165,996,168,165,165,168,165,168,165,996,8,7,7,7,997,168,165,168,1004,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,165,996,168,165,168,168,165,168,165,996,168,8,7,7,7,997,1004,168,1004,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,165,168,165,168,165,165,168,165,996,168,165,8,7,7,262,0,0,1004,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,168,165,168,165,996,168,165,996,168,165,168,8,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,165,168,165,996,0,165,165,168,165,168,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,168,165,0,0,0,165,168,165,168,165,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,168,165,168,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
