0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,429,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,197,429,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,145,429,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,145,430,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,145,430,309,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,145,430,309,309,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,145,430,309,309,371
0,0,0,0,0,431,226,226,226,226,227,226,227,226,227,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,144,144,144,144,144,12,145,430,309,309,371
0,0,0,0,0,431,432,0,0,0,0,0,0,0,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,197,145,145,145,145,145,145,145,430,309,309,371
0,0,0,0,0,431,432,0,433,433,433,433,433,433,364,0,429,0,0,0,0,0,0,0,0,0,0,0,677,677,677,434,678,678,435,435,435,435,430,309,309,371
0,0,0,0,0,431,432,0,365,0,0,0,0,0,436,197,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,679,430,309,309,309,309,309,309,371
0,0,0,0,0,431,432,0,365,0,0,433,0,0,436,197,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,681,682,309,309,309,309,309,309,371
0,0,0,0,0,431,432,0,365,0,365,0,0,0,436,197,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,309,309,309,309,309,371
0,0,0,0,0,431,432,0,365,0,0,0,0,0,436,197,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,431,432,0,365,0,278,0,34,0,436,197,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,431,432,0,365,0,0,0,0,0,436,197,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,431,432,0,683,278,278,278,278,278,436,197,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,431,432,0,197,197,197,197,197,197,197,197,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,684,677,677,434,685,685,434,434,434,434,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,351,351,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,406,406,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
