11,11
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,1024,18432,18432,18432,18432,18432,18432,18432,18432,17920,256,256,256,256,256
16384,16384,16384,16384,16384,16384,16384,16384,18432,18432,18432,18432,18432,18432,18432,18432,18432,17920,256,256,526,256,256
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,257,257,16384,16384,16384,16384,16384,256,256,256,256,256
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,256,256,16384,16384,16384,16384,16384,16384,256,256,256,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,256,256,256,256,16384,16384,16384,16384,16384,256,256,256,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,256,256,256,256,16384,16384,16384,16384,16384,256,256,256,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,256,256,256,256,256,256,256,256,256,256,256,256,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,256,8197,8197,256,256,256,256,256,256,256,256,256,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,256,256,256,256,16384,16384,16384,16384,16384,16384,16384,16384,16384
