0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,89,89,89,89,89,89,89,89,89,89,89,153,89,89,89,89,153,153,153,153,153,153,153,153,153,53,153,153,53,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,92,92,92,92,92,92,92,92,92,92,154,154,92,92,92,92,155,53,155,155,53,155,155,53,155,155,156,155,155,156,157,155,155,155,53,155,155,53,155,53,155,155,53,155,0,0,0,0,0,0,0
0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,89,0,12,12,0,10,53,0,153,624,156,53,624,156,53,624,156,53,624,155,53,624,155,53,624,53,624,156,53,624,156,624,156,53,624,156,53,0,0,0,0,0,0
0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,89,0,12,12,0,12,12,155,89,155,156,155,156,156,155,156,156,155,154,154,154,154,154,154,154,154,156,156,155,156,156,155,156,155,156,156,155,156,0,0,0,0,0
0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,10,0,92,92,0,12,12,12,155,156,53,53,156,53,53,156,53,53,156,154,154,154,154,154,154,625,92,53,53,156,53,53,156,53,156,53,53,156,53,0,0,0,0
0,0,0,0,0,12,0,0,0,0,0,53,0,0,0,0,626,153,153,153,12,12,12,12,53,155,156,156,157,156,156,157,156,156,157,156,156,156,156,154,154,0,154,156,156,157,156,156,157,156,157,156,156,157,156,0,0,0
0,0,0,0,0,12,0,0,0,0,0,627,154,0,0,0,0,97,155,156,53,12,12,12,12,156,624,53,157,53,157,157,53,53,53,53,12,157,53,157,157,0,628,158,159,157,53,157,157,53,157,53,157,157,53,157,0,0
0,0,0,0,0,12,0,0,0,0,0,629,630,154,0,0,0,0,631,53,53,156,12,160,12,12,154,154,154,632,154,632,632,154,154,53,154,632,632,154,154,53,0,89,0,0,632,154,632,632,154,632,154,632,632,154,632,0
0,0,0,0,0,12,0,0,0,0,0,0,633,0,92,0,0,0,10,634,156,156,155,12,155,12,12,92,92,92,92,92,92,92,92,92,92,92,92,92,92,54,92,0,0,0,0,92,92,92,92,92,92,92,92,92,92,92
0,0,0,0,0,12,0,0,0,0,0,0,633,0,0,0,0,0,10,0,156,53,53,156,12,155,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,12,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,157,156,156,157,12,156,12,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,157,157,53,12,157,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,53,53,154,12,53,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,92,92,92,0,154,89,89,89,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,92,92,92,92,89,0,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,12,161,0,0,0,0,0,0,0,0,0,636,637,637,637,0,0,0,0,0,0,0,0,0,0,0,638,92,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,161,639,162,0,0,0,0,0,0,0,53,163,163,163,640,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
