8,12
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,0,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,18432,18432,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,2821,2821,1536,1536,1536,16384,16384,16384,16384,16384,2048,2048,2067,7,7,2048,2048,1792,1792,1536,1536,1536,1536
16384,16384,16384,16384,16384,16384,16384,16384,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,2048,2048,19200,19200,2560,2560,1536,1536,1536,16384,16384,16384,16384,16384,2048,2048,2048,7,7,2048,2048,1792,1792,1536,1536,1536,1536
16384,16384,16384,16384,16384,16384,16384,16384,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,2304,2304,1536,1536,1536,16384,16384,16384,16384,16384,2048,2048,2048,2048,2048,2048,2048,1792,1792,1536,1536,1536,1536
16384,16384,16384,16384,16384,16384,16384,16384,19200,19200,19200,2304,2304,2304,2304,2304,2304,2304,2304,2304,19200,19200,2048,2048,1536,1536,1536,16384,16384,16384,16384,16384,2048,2048,2048,2048,2048,2048,2048,1792,1792,1536,1536,1536,1536
16384,16384,16384,16384,16384,16384,16384,16384,19200,19200,19200,10245,10245,2304,2304,2304,2304,2304,2304,2304,19200,19200,1792,1792,1536,1536,1536,16384,16384,16384,16384,16384,2048,2048,2048,2048,2048,2048,2048,1792,1792,1536,1536,1536,1536
16384,16384,16384,16384,16384,16384,16384,16384,19200,19200,19200,2304,2304,2304,2304,2304,2304,2304,2304,2304,19200,19200,1536,1536,1536,1536,1536,16384,16384,16384,16384,16384,2048,2048,2048,2048,2048,2048,2048,1792,1792,1536,1536,1536,1536
16384,16384,16384,16384,16384,16384,16384,16384,19200,19200,19200,2304,2304,2304,2304,2304,2304,2304,2304,2304,19200,19200,1536,1536,1536,1536,1536,16384,16384,16384,16384,16384,2048,2048,2048,2048,2048,2048,2048,1792,1792,1536,1536,1536,1536
16384,16384,16384,16384,16384,16384,16384,16384,19200,19200,19200,2304,2304,2304,2304,2304,2304,2304,2304,2304,19200,9728,1545,1536,1536,1536,1536,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,1536,1536,1536,1536,1536
16384,16384,16384,16384,16384,16384,16384,16384,19200,19200,19200,2304,2304,2304,2304,2304,2304,2304,2304,2304,19200,9728,1545,1536,1536,1536,1536,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,1536,1536,1536,1536,1536
16384,16384,16384,16384,16384,16384,16384,16384,19200,19200,19200,2304,2304,2304,2304,2304,2304,2304,2304,2304,19200,19200,1536,1536,1536,1536,1536,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,1536,1536,1536,1536,1536
16384,16384,16384,16384,16384,16384,16384,16384,19200,19200,19200,2304,2304,2304,2304,2304,2304,2304,2304,2304,19200,19200,1536,1536,1536,1536,1536,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,1536,1536,1536,1536,1536
16384,16384,16384,16384,16384,16384,16384,16384,19200,19200,19200,2304,2304,2304,2304,2304,2304,2304,2304,2304,19200,19200,1536,1536,1536,1536,1536,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,1536,1536,1536,1536,1536
16384,16384,16384,16384,16384,16384,16384,16384,19200,19200,19200,2304,2304,2304,2304,2304,2304,2304,2304,2304,19200,19200,19200,1536,1536,1536,1536,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,1536,1536,1536,1536,1536
16384,16384,16384,16384,16384,16384,16384,16384,19200,19200,19200,2304,2304,2304,2304,2304,2304,19200,19200,19200,19200,19200,19200,1536,1536,17152,17152,256,256,256,256,256,16384,16384,16384,16384,16384,16384,16384,16384,1536,1536,1536,1536,1536
16384,16384,16384,16384,16384,16384,16384,16384,19200,19200,19200,2304,2304,2304,2304,2304,2304,19200,19200,19200,19200,19200,19200,1536,1536,17152,256,256,256,256,256,256,16384,16384,16384,16384,16384,16384,16384,16384,1536,18688,18688,18688,18688
16384,16384,16384,16384,16384,16384,16384,16384,19200,19200,19200,2304,2304,2304,2304,2304,2304,19200,19200,19200,19200,19200,19200,1536,1536,17152,256,8197,256,256,256,256,16384,16384,16384,16384,16384,16384,16384,16384,1536,1536,1536,1554,1536
16384,16384,16384,16384,16384,16384,16384,16384,19200,19200,19200,2304,2304,2304,2304,2304,2304,19200,19200,19200,19200,19200,19200,1536,1536,17152,256,8197,256,256,256,256,16384,16384,16384,16384,16384,16384,16384,16384,1536,1536,1536,1536,1536
16384,16384,16384,16384,16384,16384,16384,16384,19200,19200,19200,2304,2304,2304,2304,2304,2304,19200,19200,19200,19200,19200,19200,1536,1536,17152,256,256,256,256,256,256,16384,16384,16384,16384,16384,16384,16384,16384,1536,1536,1536,1536,1536
16384,16384,16384,16384,16384,16384,16384,16384,19200,19200,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,1536,1536,17152,256,256,256,256,256,256,16384,16384,16384,16384,16384,16384,16384,16384,1536,1536,1536,1536,1536
16384,16384,16384,16384,16384,16384,16384,16384,19200,19200,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,1536,1536,17152,256,256,256,256,256,256,16384,16384,16384,16384,16384,16384,16384,16384,1536,1536,1536,1536,1536
16384,16384,16384,16384,16384,16384,16384,16384,19200,19200,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,1536,1536,17152,256,256,256,256,256,256,16384,16384,16384,16384,16384,16384,16384,16384,1536,1536,1536,1536,1536
16384,16384,16384,16384,16384,16384,16384,16384,19200,19200,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,1536,1536,17152,256,256,256,256,256,256,16384,16384,16384,16384,16384,16384,16384,16384,1536,1536,1536,1536,1536
16384,16384,16384,16384,16384,16384,16384,16384,19200,19200,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,18688,17152,17152,256,256,256,256,256,256,16384,16384,16384,16384,16384,16384,16384,16384,1536,18688,18688,18688,18688
16384,16384,16384,16384,16384,16384,16384,16384,19200,19200,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,17152,256,256,256,256,256,256,256,256,16384,16384,16384,16384,16384,16384,16384,16384,1536,1536,1536,1553,1536
16384,16384,16384,16384,16384,16384,16384,16384,19200,19200,2304,2304,2304,2304,2304,2304,2304,2304,18176,18176,18176,18176,18176,17152,256,256,256,256,256,256,256,256,16384,16384,16384,16384,16384,16384,16384,16384,1536,1536,1536,1536,1536
16384,16384,16384,16384,16384,16384,16384,16384,18176,18176,18176,18176,18176,18176,18176,18176,18176,18176,512,512,18176,18176,18176,17152,256,256,256,256,256,256,256,256,16384,16384,16384,16384,16384,16384,16384,16384,1536,1536,1536,1536,1536
16384,16384,16384,16384,16384,16384,16384,16384,18176,18176,18176,18176,18176,18176,8960,8960,18176,18176,18176,18176,18176,18176,18176,17152,256,256,256,256,256,256,256,256,16384,16384,16384,16384,16384,16384,16384,16384,1536,1536,1536,1536,1536
16384,16384,16384,16384,16384,16384,16384,16384,1280,1280,1024,1024,768,768,769,769,768,768,768,1280,1280,1300,1280,17152,256,256,256,256,256,256,256,256,16384,16384,16384,16384,16384,16384,16384,16384,1536,1536,1536,1536,1536
