329,330,149,153,154,152,149,153,154,152,149,153,154,152,149,0,0,0,0,0
48,331,332,108,243,244,245,108,243,244,245,108,243,244,245,108,0,0,0,0
52,53,115,246,247,353,354,246,247,353,354,246,247,353,354,246,247,0,0,0
55,56,249,56,243,244,245,108,243,355,245,108,243,355,245,108,243,355,0,0
45,57,333,57,334,335,356,357,250,358,359,360,250,358,359,360,250,358,359,0
48,49,361,49,338,438,46,46,46,46,46,46,46,46,46,46,46,46,46,59
45,481,115,53,340,472,60,60,60,60,60,60,60,60,60,60,60,60,60,61
55,482,483,56,362,473,60,60,60,60,60,60,60,60,60,60,60,60,60,61
45,484,333,57,254,474,60,60,60,60,60,60,60,60,60,60,60,60,60,61
48,49,485,49,486,440,60,60,60,60,60,60,60,60,60,60,60,60,60,61
52,53,487,488,363,441,60,60,60,60,60,60,60,60,60,60,60,60,60,61
55,56,249,56,46,46,60,60,60,60,60,60,60,60,60,60,60,60,60,61
45,57,333,57,254,60,60,60,60,60,60,60,60,60,60,60,60,60,60,61
48,49,361,49,338,440,60,60,60,60,60,60,60,60,60,60,60,60,60,61
0,53,115,53,363,441,60,60,60,60,60,60,60,60,60,60,60,60,60,61
0,0,249,56,338,442,60,60,60,60,60,60,60,60,60,60,60,60,60,61
0,0,0,57,254,472,60,60,60,60,60,60,60,60,60,60,60,60,60,61
0,0,0,0,338,440,60,60,60,60,60,60,60,60,60,60,60,60,60,61
0,0,0,0,0,441,60,60,60,60,60,60,60,60,60,60,60,60,60,61
0,0,0,0,0,0,93,93,93,93,93,475,409,410,93,93,93,93,93,93
0,0,0,0,0,0,0,0,0,0,0,411,412,413,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,414,414,0,0,0,0,0,0
