0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,419,60,419,60,419,60,419,60,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,60,103,61,420,61,420,61,420,61,420,61,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,60,419,103,420,61,303,62,13,62,13,62,13,62,13,62,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,60,103,61,420,303,13,62,9,63,62,63,62,63,62,63,62,63,0,0,0,0,0,0
0,0,0,0,0,0,0,103,419,60,419,60,103,61,303,62,13,9,62,63,9,363,307,363,307,363,307,363,307,363,0,0,0,0,0
0,0,0,0,0,60,419,60,303,420,61,420,61,303,62,9,63,62,9,307,363,9,421,349,421,349,421,349,421,349,421,0,0,0,0
60,419,60,419,60,103,61,420,61,9,13,62,13,62,9,63,9,363,307,9,349,421,9,447,422,447,422,447,422,447,422,447,0,0,0
103,61,420,61,420,61,303,62,13,62,9,62,63,62,63,9,363,9,421,349,9,422,447,9,349,423,349,423,349,423,349,423,349,0,0
5,303,62,13,62,13,62,9,63,62,63,9,307,363,307,363,9,421,9,447,422,9,423,349,424,395,395,395,395,395,857,858,395,859,0
103,120,9,63,62,63,62,63,9,363,307,363,9,349,421,349,421,9,447,9,349,423,424,395,395,860,69,69,69,69,425,861,861,862,0
5,303,9,9,363,307,363,307,363,9,421,349,421,9,422,447,422,447,9,349,424,857,858,860,69,69,69,69,69,69,425,212,518,862,0
103,120,9,9,9,421,349,421,349,421,9,447,422,447,9,423,349,423,349,424,395,863,861,861,69,69,69,69,69,69,69,534,69,862,0
5,303,9,9,9,9,447,422,447,422,447,9,349,423,349,424,395,395,395,395,860,425,212,518,69,69,69,69,69,69,69,69,69,864,0
103,120,9,9,9,9,9,349,423,349,423,349,424,395,395,395,860,69,69,69,69,69,534,69,69,69,69,69,69,69,69,69,69,864,0
5,303,9,9,9,9,9,424,395,395,395,395,395,860,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,864,0
103,120,9,9,424,9,9,424,860,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,864,0
0,303,9,9,424,425,9,14,426,16,16,16,16,16,16,865,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,864,0
0,0,9,9,424,425,424,14,0,0,0,0,0,0,0,15,9,69,69,69,69,69,69,69,427,427,427,69,69,69,276,866,69,864,0
0,0,0,9,424,425,424,860,71,71,71,71,71,0,0,15,9,424,69,69,69,69,16,16,69,867,868,524,69,69,425,861,861,864,0
0,0,0,0,424,869,534,69,69,69,69,69,69,69,0,15,9,424,860,69,69,69,16,0,0,16,69,870,69,69,425,212,518,862,0
0,0,0,0,0,871,871,872,872,872,872,872,872,872,872,15,9,424,860,69,69,69,16,0,0,0,0,69,69,69,69,534,69,864,0
0,0,0,0,0,0,0,0,871,871,871,871,871,871,871,871,9,424,860,69,69,69,69,0,0,0,0,532,69,69,69,69,69,864,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,873,872,872,872,16,16,0,0,0,874,872,872,872,872,872,864,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871,871,871,871,871,0,0,0,0,871,871,871,871,871,871,871,0
