0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,554,8,5,8,9,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,554,139,22,9,10,44,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,112,112,139,140,44,194,5,7,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0
14,63,110,110,140,139,10,954,8,6,10,18,0,0,0,0,0,0,0,0,0,0,0,0
102,26,24,112,112,139,146,196,64,29,29,107,0,0,0,0,0,0,0,0,0,0,0,0
65,66,104,113,110,110,146,13,13,13,13,32,0,0,0,0,0,0,0,0,0,0,0,0
39,67,158,152,149,112,112,109,216,109,109,109,15,0,0,0,0,0,0,0,0,0,0,0
0,40,67,24,68,145,110,110,110,453,110,110,110,18,0,0,0,0,0,0,0,0,0,0
0,0,41,116,106,69,155,112,112,112,454,112,112,112,15,0,0,0,0,0,0,0,0,0
0,0,0,40,150,114,157,149,110,110,110,453,110,110,110,18,0,0,0,0,0,0,0,0
0,0,0,0,41,238,103,153,63,112,112,112,454,112,112,112,15,0,0,0,0,0,0,0
0,0,0,0,0,40,20,217,26,24,110,110,110,453,110,110,110,18,0,0,0,0,0,0
0,0,0,0,0,0,41,67,66,104,113,112,112,112,454,112,112,112,15,0,0,0,0,0
0,0,0,0,0,0,0,40,67,158,152,149,110,110,110,453,110,110,110,18,0,0,0,0
0,0,0,0,0,0,0,0,41,67,24,68,145,112,156,437,454,154,112,112,15,0,0,0
0,0,0,0,0,0,0,0,0,40,116,955,69,155,109,109,139,110,0,110,110,18,0,0
0,0,0,0,0,0,0,0,0,0,41,150,11,157,116,110,110,146,156,70,117,118,0,0
0,0,0,0,0,0,0,0,0,0,0,40,238,11,93,13,117,117,13,13,13,13,35,36
0,0,0,0,0,0,0,0,0,0,0,0,41,20,93,13,13,13,13,13,13,13,13,37
0,0,0,0,0,0,0,0,0,0,0,0,0,40,23,13,13,13,13,13,13,32,38,38
0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,43,43,43,43,43,43,43,0,0
