0,0,0,0,0,0,0,0,0,333,334,333,333,334,333,333,334,333,333,334,333,333,334,333,333,334,333,333,334,333,333,334,333,333,334,0,0,0,0,0,0,0,0,0,0
0,333,334,333,334,333,333,334,333,335,336,337,338,336,337,338,336,337,338,336,337,338,336,337,338,336,337,338,336,337,338,336,337,338,336,337,0,0,0,0,0,0,0,0,0
339,335,336,337,338,337,338,336,337,338,340,33,7,6,33,7,6,33,7,6,33,7,6,33,7,6,33,7,6,33,7,6,33,7,6,33,7,0,0,0,0,0,0,0,0
0,335,340,33,7,6,7,6,33,7,6,340,6,33,33,6,33,33,6,33,33,6,33,33,6,33,33,6,33,33,6,33,33,6,33,33,6,33,0,0,0,0,0,0,0
0,335,340,340,6,33,33,33,33,6,33,33,340,341,7,33,341,7,33,341,7,33,341,7,33,341,7,33,341,7,33,341,7,33,341,7,33,341,7,0,0,0,0,0,0
0,335,340,340,340,341,7,33,7,33,341,7,33,340,6,33,7,6,33,7,6,33,7,6,33,7,6,33,7,6,33,7,6,33,7,6,33,7,6,33,0,0,0,0,0
0,335,340,340,340,340,6,33,7,33,7,6,33,7,340,33,6,33,33,6,33,33,6,33,33,6,33,33,6,33,33,6,33,33,6,33,33,6,33,33,6,0,0,0,0
0,335,340,340,340,340,340,33,6,33,6,33,33,6,33,342,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,0,0,0
0,0,340,340,340,340,340,342,343,343,343,343,343,343,343,343,344,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,346,347,0
0,0,0,340,340,340,340,342,344,345,345,345,345,345,345,345,345,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,349,350,21
0,0,0,0,340,340,340,342,344,348,348,348,348,348,348,348,348,351,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,353,354,21
0,0,0,0,0,340,340,342,344,348,348,348,348,348,348,348,348,351,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,340,342,344,348,351,352,352,352,352,352,352,352,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,342,344,348,351,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,355,348,356,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,331,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,332,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
