0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,12,13,12,0,0,0,0,0,0,0,0,0,0,0,0
11,14,15,16,17,0,0,0,0,0,0,0,0,0,0,0
11,14,20,17,16,21,0,0,0,0,0,0,0,0,0,0
0,14,24,24,46,0,15,0,0,0,0,0,0,0,0,0
0,0,20,20,24,21,53,51,0,0,0,0,0,0,0,0
0,0,0,20,24,27,51,13,0,0,0,0,0,0,0,0
0,0,0,0,24,20,13,16,95,0,0,0,0,0,0,0
0,0,0,0,0,20,27,182,95,16,0,0,0,0,0,0
0,0,0,0,0,0,24,13,19,16,16,0,0,0,0,0
0,0,0,0,0,0,0,27,182,23,97,95,0,0,0,0
0,0,0,0,0,0,0,0,34,50,30,54,54,53,53,0
0,0,0,0,0,0,0,0,0,0,34,294,53,53,53,0
0,0,0,0,0,0,0,0,0,0,0,0,34,34,34,0
