0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,9,6,7,8,10,5,10,8,6,5,10,8,8,6,0,0,0,0,0,0,0,0,0,0,0
16,239,5,248,9,9,937,8,248,5,404,8,248,10,5,404,0,0,0,0,0,0,0,0,0,0
185,158,116,22,8,409,5,9,7,9,8,44,7,9,44,8,44,0,0,0,0,0,0,0,0,0
128,157,275,108,8,10,409,22,5,10,5,7,22,10,5,22,7,22,0,0,0,0,0,0,0,0
160,275,108,84,275,5,248,412,938,22,6,22,10,8,6,22,44,5,939,0,0,0,0,0,0,0
185,125,149,87,157,148,390,405,940,390,29,29,29,29,29,29,316,22,9,9,0,0,0,0,0,0
128,157,145,158,27,153,45,45,45,45,45,45,45,45,45,45,407,271,8,409,5,0,0,0,0,0
160,275,17,87,275,148,45,45,45,45,45,45,45,45,45,45,407,271,272,10,409,22,0,0,0,0
185,125,149,24,27,84,109,109,109,109,109,109,109,109,109,109,109,271,272,272,248,412,938,0,0,0
160,157,406,158,239,103,157,110,110,110,110,110,110,110,110,110,110,110,272,272,941,405,940,390,0,0
128,125,108,158,275,116,125,108,112,110,112,110,112,110,112,110,112,110,112,272,941,45,45,45,0,0
160,275,158,87,275,84,108,158,418,942,943,942,943,942,943,942,943,942,943,942,941,45,45,45,0,0
185,125,149,24,27,84,157,66,419,417,944,945,944,945,944,945,944,945,944,945,944,945,945,945,0,0
128,157,406,158,239,103,157,108,422,414,423,318,318,318,318,318,318,318,318,318,318,318,318,318,946,0
0,275,108,158,275,116,125,108,416,417,329,77,0,0,0,0,0,0,0,0,0,0,0,0,420,0
0,0,126,87,275,84,108,158,418,414,423,77,387,0,0,0,0,0,0,0,0,0,0,0,420,0
0,0,0,24,27,84,157,66,419,417,329,387,0,0,0,0,0,0,0,0,0,0,0,0,420,0
0,0,0,0,239,103,157,108,422,414,423,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0
0,0,0,0,0,116,125,108,416,417,329,77,0,0,0,0,0,0,0,0,0,0,0,0,420,0
0,0,0,0,0,0,108,158,418,414,423,77,387,0,0,0,0,0,0,0,0,0,0,0,420,0
0,0,0,0,0,0,0,66,419,417,329,398,0,0,0,0,0,0,0,0,0,0,0,0,420,0
0,0,0,0,0,0,0,0,418,414,329,398,398,395,395,395,395,395,395,395,395,395,0,0,420,0
0,0,0,0,0,0,0,0,0,391,387,0,416,414,77,77,77,77,77,77,77,77,77,0,420,0
0,0,0,0,0,0,0,0,0,0,387,395,387,417,398,398,398,398,398,398,398,398,398,398,420,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,421,421,421,421,421,421,421,421,421,421,0
