0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,22,10,6,8,22,10,6,8,22,10,6,15,0,0,0,0,0,0,0,0,0,0,0
65,44,0,6,44,10,6,6,44,10,6,6,44,18,0,0,0,0,0,0,0,0,0,0
19,126,7,0,5,8,22,9,5,8,22,9,5,8,15,0,0,0,0,0,0,0,0,0
65,162,161,22,0,22,6,8,6,22,6,8,6,22,6,18,0,0,0,0,0,0,0,0
14,126,274,104,7,0,8,22,10,21,8,22,10,21,8,22,15,0,0,0,0,0,0,0
16,108,161,218,126,0,0,10,9,9,5,10,9,9,5,10,9,18,0,0,0,0,0,0
39,127,103,20,152,161,0,0,6,44,22,8,6,44,22,8,6,44,15,0,0,0,0,0
0,40,106,25,126,274,0,0,0,282,283,284,9,282,283,7,9,22,6,18,0,0,0,0
0,0,41,213,108,144,218,0,0,0,0,0,0,0,0,0,10,6,5,21,15,0,0,0
0,0,0,40,84,66,161,0,0,0,0,0,0,0,0,0,0,22,44,194,9,18,0,0
0,0,0,0,41,157,158,126,0,0,0,0,0,0,0,0,0,0,8,22,0,7,15,0
0,0,0,0,0,40,186,108,0,0,0,0,0,0,0,0,0,0,0,283,781,283,283,0
0,0,0,0,0,0,41,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
