0,508,191,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,0,0,0,0,0
0,1015,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1016,1017,1018,11,6,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,334,1019,1016,1020,67,11,4,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,0,0
0,334,0,9,1019,1021,506,67,11,6,3,6,3,6,3,6,3,6,3,6,3,6,3,6,0
0,334,0,0,9,9,1019,1021,506,67,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8
0,334,0,0,0,9,9,9,1019,1016,303,303,303,303,303,303,303,303,303,303,303,303,388,7,8
0,334,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,215,7,8
0,0,0,0,31,216,216,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,7,8
0,0,0,0,33,10,298,299,301,216,216,216,216,216,216,216,216,216,216,216,216,216,215,7,8
0,0,0,0,31,34,7,7,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,7,8
0,0,0,0,0,606,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
