0,0,0,0,0,0,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,0,0,0,0,0,0,0,0,0,0,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,0,0,0,0,0,0,0,0,0,0,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,0,0,0,0,0,0,0,0,0,0,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,0,0,0,0,0,0,0,0,0,0,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,87,0,0,0,0,0
0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,684,189,0,189,0,189,0,189,0,189,189,0,0,0,0,0,0,0,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,0,0,0,0,96,0,0,0,0
0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,685,686,687,688,687,688,687,688,687,688,687,689,0,0,0,0,0,0,4,690,691,690,691,690,691,690,691,690,691,690,691,690,691,692,0,147,147,96,0,0,0,0
0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,0,693,694,695,696,695,696,695,696,695,696,695,697,698,0,0,0,0,0,699,700,701,702,701,702,701,702,701,702,701,702,701,702,701,702,703,96,0,0,0,0,0,0
0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,143,25,704,705,0,0,0,0,0,0,0,0,0,706,707,708,0,0,0,0,4,709,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0
0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,26,49,215,710,711,0,0,0,0,0,0,0,0,712,713,714,0,0,0,0,699,700,715,612,0,23,23,23,23,23,23,23,23,23,23,23,23,23,0,0,0,0,0,0
0,88,0,0,0,0,0,0,0,0,716,0,0,0,0,0,0,24,26,49,132,704,705,0,0,0,0,0,0,0,0,706,717,708,0,0,0,0,4,709,6,612,613,36,70,70,70,70,70,70,70,70,70,70,70,70,443,0,0,0,0,0
0,88,0,0,0,0,0,0,0,0,0,718,0,0,0,0,0,24,26,49,132,50,710,711,0,0,680,0,0,0,0,712,713,714,0,0,0,0,699,700,715,612,613,614,109,136,136,136,136,136,136,136,136,136,136,136,136,72,0,0,0,0
0,88,0,0,0,0,0,0,0,0,0,0,719,0,0,0,0,24,57,49,132,50,704,705,0,0,0,681,0,0,0,706,717,708,0,0,0,0,4,709,6,612,613,613,613,0,0,0,0,0,0,0,0,680,0,0,0,0,0,0,0,0
0,88,0,0,0,0,0,0,0,0,0,0,0,720,0,0,0,24,49,721,132,50,0,710,711,23,0,0,682,0,0,722,713,714,0,0,0,0,699,700,715,612,723,723,724,614,0,0,0,0,0,0,0,0,681,0,0,0,0,0,0,0
