0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,275,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,286,0,0,0,279,281,0,279,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,287,288,0,0,0,282,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,292,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,286,0,0,0,0,0,0,0,0,161,154,0,0,0,0,0,0,0,0,0,0,0
0,2,0,287,288,0,0,0,0,0,0,0,0,24,0,390,391,0,0,0,0,0,0,0,0
0,2,0,0,292,0,0,791,792,0,0,0,0,24,25,0,392,393,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,161,154,275,0,0,0,25,0,0,394,395,0,0,0,0,0,0
0,2,0,0,0,0,0,0,513,0,279,281,0,0,0,0,24,0,413,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,403,0,282,0,0,0,0,24,25,0,0,0,0,0,0,0
0,2,0,0,0,286,0,0,0,0,24,0,0,0,0,0,0,25,286,0,0,0,0,0,0
0,2,0,0,0,287,288,0,0,513,0,25,0,0,275,0,0,0,287,288,0,0,0,0,0
0,0,0,0,0,0,292,0,0,0,403,0,0,0,279,281,0,0,0,292,0,333,0,0,0
0,0,0,0,0,0,0,0,0,0,0,549,444,0,0,282,0,0,0,0,0,284,285,0,9
0,0,0,0,0,0,0,0,0,0,513,0,445,446,0,0,0,0,0,0,0,284,285,0,9
0,0,0,0,0,0,0,0,0,0,0,403,0,447,448,0,0,284,311,311,312,284,285,0,9
0,0,0,0,0,0,0,286,0,0,0,0,0,0,449,0,284,311,285,0,335,311,285,0,9
0,0,0,0,0,0,0,287,288,0,0,317,0,0,0,0,284,285,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0,284,285,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0,0,0,0,0,0,310,311,566,334,285,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0,0,0,70,70,0,0,0,0,567,311,566,0,0,284,285,0,9
0,0,0,0,0,0,0,0,0,0,0,0,0,70,70,0,0,0,0,567,311,793,285,0,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,70,0,0,0,0,285,0,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,70,0,0,0,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,70,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
