0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,27,27,27,28,27,27,28,27,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,37,27,29,32,33,29,32,33,27,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0
30,34,34,29,29,38,39,29,38,39,27,27,27,0,0,0,0,0,0,0,0,0,0,0,0
30,34,37,34,29,27,40,41,27,40,794,27,29,27,0,0,0,0,0,0,0,0,0,0,0
30,34,34,34,46,43,43,43,43,43,43,168,27,27,27,0,0,0,0,0,0,0,0,0,0
30,101,37,37,46,45,45,45,45,45,45,169,171,27,29,27,0,0,0,0,0,0,0,0,0
30,102,103,34,34,50,50,55,55,55,55,55,171,37,29,29,29,0,0,0,0,0,0,0,0
30,34,104,105,37,46,43,168,57,57,57,568,57,34,37,27,27,27,0,0,0,0,0,0,0
30,34,37,106,107,46,45,169,171,27,29,32,33,27,34,34,27,27,27,0,0,0,0,0,0
30,34,34,34,108,411,50,50,171,34,29,27,35,36,27,37,34,29,342,343,0,0,0,0,0
30,34,34,37,34,34,46,43,168,34,34,29,27,38,39,29,34,37,325,326,327,0,0,0,0
30,37,37,101,37,37,46,45,169,171,37,37,27,29,40,795,27,34,34,229,222,166,0,0,0
0,34,37,102,103,34,37,50,50,171,34,34,37,27,27,32,33,29,34,37,229,223,45,0,0
0,0,34,34,104,105,37,46,43,168,37,34,34,34,29,27,35,36,29,34,34,796,45,45,0
0,0,0,37,34,106,107,46,45,169,171,37,34,37,34,27,27,38,39,29,37,34,45,45,0
0,0,0,0,37,34,108,411,50,50,171,34,34,34,34,34,29,29,40,41,27,37,181,45,0
0,0,0,0,0,34,34,37,46,43,168,34,37,34,34,34,37,272,87,478,272,272,45,45,0
0,0,0,0,0,0,37,34,46,45,169,171,34,37,34,37,34,87,45,45,443,572,45,45,0
0,0,0,0,0,0,0,34,37,50,50,34,34,34,34,34,34,45,181,45,45,45,45,45,0
0,0,0,0,0,0,0,0,34,46,43,59,37,37,37,37,37,45,45,45,45,45,45,45,0
0,0,0,0,0,0,0,0,0,46,45,47,46,87,560,37,797,55,55,55,55,55,45,45,0
0,0,0,0,0,0,0,0,0,0,51,51,46,45,47,46,87,798,575,575,575,575,45,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,46,45,47,46,572,799,271,45,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,46,45,47,46,45,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,46,45,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0
