35,36,37,37,37,37,37,38,0,0,0,0,0,0,0,0
35,39,40,40,41,41,122,41,42,0,0,0,0,0,0,0
35,43,44,45,45,46,203,65,46,65,0,0,0,0,0,0
35,43,47,587,232,588,46,204,65,46,65,0,0,0,0,0
35,43,47,231,283,284,69,46,46,65,46,65,0,0,0,0
35,43,188,47,228,229,205,70,171,171,192,171,192,0,0,0
35,43,47,189,47,348,349,589,193,193,193,193,193,0,0,0
0,52,47,47,191,50,206,207,137,134,134,135,51,0,0,0
0,0,54,47,590,50,51,51,137,138,139,140,51,51,51,0
0,0,0,54,47,208,51,51,137,173,194,140,51,55,55,0
0,0,0,0,54,50,209,51,51,591,591,591,51,0,0,0
0,0,0,0,0,56,51,51,51,51,51,51,51,0,0,0
0,0,0,0,0,0,55,55,55,55,55,55,55,0,0,0
