14,15
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,1536,17920,17920,17920,17920,17920,17920
16384,16384,16384,16384,16384,16384,16384,16384,16384,17920,0,0,0,0,0,0
16384,16384,16384,16384,16384,16384,16384,16384,16384,17920,0,0,0,0,0,0
16384,16384,16384,16384,16384,16384,16384,16384,16384,17920,0,0,0,0,0,0
16384,16384,16384,16384,16384,16384,16384,16384,16384,17920,0,0,0,0,0,0
16384,16384,16384,16384,16384,16384,16384,16384,16384,17920,0,0,0,0,0,0
16384,16384,16384,16384,16384,16384,16384,16384,16384,17920,0,0,0,0,0,0
16384,16384,16384,16384,16384,16384,16384,16384,16384,1024,0,0,0,0,0,0
16384,16384,16384,16384,16384,16384,16384,16384,16384,17920,0,0,0,0,0,0
16384,16384,16384,16384,16384,16384,16384,16384,16384,17920,0,0,0,0,0,0
16384,16384,16384,16384,16384,16384,16384,16384,16384,17920,0,0,0,0,0,0
16384,16384,16384,16384,16384,16384,16384,16384,16384,17920,0,0,0,0,0,0
16384,16384,16384,16384,16384,16384,16384,16384,16384,1024,0,0,0,0,0,0
16384,16384,16384,16384,16384,16384,16384,16384,16384,17920,0,0,0,0,0,0
16384,16384,16384,16384,16384,16384,16384,16384,16384,17920,0,0,0,0,0,0
16384,16384,16384,16384,16384,16384,16384,16384,16384,17920,0,0,0,0,0,0
16384,16384,16384,16384,16384,16384,16384,16384,16384,17920,0,0,0,0,0,0
16384,16384,16384,16384,16384,16384,16384,16384,16384,1024,0,0,0,0,0,0
16384,16384,16384,16384,16384,16384,16384,16384,16384,17920,0,0,0,0,0,0
16384,16384,16384,16384,16384,16384,16384,16384,16384,17920,0,0,0,0,0,0
16384,16384,16384,16384,16384,16384,16384,16384,16384,17920,0,0,0,0,0,0
16384,16384,16384,16384,16384,16384,16384,16384,16384,17920,0,0,0,0,0,0
16384,16384,16384,16384,16384,16384,16384,16384,16384,1024,0,0,0,0,0,0
16384,16384,16384,16384,16384,16384,16384,16384,16384,17920,0,0,0,0,0,0
16384,16384,16384,16384,16384,16384,16384,16384,16384,17920,0,0,0,0,0,0
16384,16384,16384,16384,16384,16384,16384,16384,16384,17920,0,0,0,0,0,0
16384,16384,16384,16384,16384,16384,16384,16384,16384,17920,0,0,0,0,0,0
16384,16384,16384,16384,16384,16384,16384,16384,16384,1024,0,0,0,0,0,0
16384,16384,16384,16384,16384,16384,16384,16384,16384,17920,0,0,0,0,0,0
16384,16384,16384,16384,16384,16384,16384,16384,16384,17920,0,0,0,0,0,0
16384,16384,16384,16384,16384,16384,16384,16384,16384,17920,0,0,0,0,0,0
16384,16384,16384,16384,16384,16384,16384,16384,16384,17920,0,0,0,0,0,0
16384,16384,16384,16384,16384,16384,16384,16384,16384,1024,0,0,0,0,0,0
16384,16384,16384,16384,16384,16384,16384,16384,16384,17920,0,0,0,0,0,0
16384,16384,16384,16384,16384,16384,16384,16384,16384,17920,0,0,0,0,0,0
16384,16384,16384,16384,16384,16384,16384,16384,16384,17920,0,0,0,0,0,0
16384,16384,16384,16384,16384,16384,16384,16384,16384,17920,0,0,0,0,0,0
16384,16384,16384,16384,16384,16384,16384,16384,16384,17920,0,0,0,0,0,0
16384,16384,16384,16384,16384,16384,16384,16384,16384,17920,0,0,0,0,0,0
16384,16384,16384,16384,16384,16384,16384,16384,16384,256,260,256,256,256,256,256
16384,16384,16384,16384,16384,16384,16384,16384,16384,17920,256,256,256,256,256,256
