0,0,142,143,1,0,0,1,1,0,0,0,0,0
0,0,7,144,145,3,146,285,3,3,0,0,0,0
0,0,7,0,147,148,0,92,264,0,176,0,0,0
0,0,0,0,0,177,199,609,322,149,291,269,0,0
0,0,0,25,0,73,74,212,323,59,272,292,0,0
0,0,610,611,612,75,76,182,163,164,60,324,0,21
0,0,7,613,614,325,184,185,186,0,0,0,0,21
0,0,0,304,615,326,483,187,186,0,0,0,0,21
0,0,0,0,308,110,327,297,0,0,0,0,0,21
0,0,0,0,328,62,61,329,0,0,0,0,0,21
0,0,0,0,0,330,63,113,0,0,0,0,0,21
0,0,0,0,0,0,616,29,29,0,29,29,29,21
0,0,0,0,0,0,0,0,0,103,21,0,0,0
0,0,0,0,0,0,0,0,0,104,21,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
