35,36,37,37,37,37,37,38,0,0,0,0,0,0
35,39,123,41,41,41,41,41,42,0,0,0,0,0
35,43,44,126,46,203,46,46,203,65,0,0,0,0
35,43,188,44,126,46,204,46,46,204,65,0,0,0
35,43,47,189,44,126,331,168,226,46,46,65,0,0
35,43,47,47,191,48,49,171,617,332,171,171,192,0
35,43,47,298,47,50,53,522,193,193,193,193,193,0
0,52,47,298,299,50,53,53,137,134,135,51,193,0
0,0,54,47,300,50,53,53,137,138,140,51,51,0
0,0,0,54,47,227,53,53,137,173,140,51,51,0
0,0,0,0,54,50,333,53,53,174,174,51,51,0
0,0,0,0,0,56,53,53,53,53,53,53,51,0
0,0,0,0,0,0,55,55,53,53,55,55,55,0
0,0,0,0,0,0,0,0,109,53,0,0,0,0
0,0,0,0,0,0,0,0,0,55,0,0,0,0
