0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,240,92,92,92,92,92,92,92,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,5,0,0
0,0,0,0,0,0,240,36,156,0,0,0,0,0,0,0,0,240,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,39,69,0
0,0,0,0,0,0,240,36,250,0,0,0,0,0,0,0,0,487,488,489,256,256,256,256,256,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,39,28,21
0,74,74,74,74,74,240,36,250,0,0,0,0,0,0,0,0,490,491,492,1,1,1,1,1,493,494,0,0,0,0,0,0,0,0,0,0,0,0,0,241,39,28,21
0,241,19,19,19,19,19,36,250,0,0,0,0,0,0,0,0,240,495,496,92,92,92,92,92,5,240,92,74,74,74,74,74,0,0,0,0,0,0,0,240,39,28,21
0,0,117,36,36,36,36,36,250,0,0,0,0,74,74,74,74,240,36,117,117,117,117,117,117,0,240,118,117,19,19,19,19,20,0,0,0,0,0,0,240,24,28,21
0,0,0,0,0,0,0,0,0,0,0,0,0,240,19,19,19,19,36,497,353,353,353,0,0,0,240,36,156,0,0,0,0,0,0,0,0,0,0,0,240,24,253,21
0,0,0,0,0,0,0,0,0,0,0,0,0,240,36,36,36,36,36,498,244,244,244,499,0,0,240,36,250,0,0,0,0,0,0,0,0,0,0,0,240,24,253,21
0,0,0,0,0,0,0,0,0,0,0,0,0,240,36,250,0,0,0,500,246,246,246,499,241,0,240,36,250,0,0,0,0,0,0,0,0,0,0,0,240,24,253,21
0,0,0,0,0,0,0,0,0,0,0,0,0,240,36,250,0,0,0,0,45,247,247,45,3,0,240,36,250,0,0,0,0,0,0,0,0,0,0,0,240,24,253,21
0,0,0,0,0,0,0,0,0,0,0,0,0,240,36,250,0,0,0,0,0,74,74,74,74,74,240,36,250,0,0,0,0,0,0,0,0,0,0,0,240,24,253,21
0,0,0,0,0,0,0,74,74,74,74,74,74,240,36,250,0,0,0,0,0,240,19,19,19,19,19,36,250,0,0,0,0,0,0,0,0,0,0,0,240,24,253,21
0,0,0,0,0,0,0,240,19,19,19,19,19,19,36,250,0,0,0,0,0,240,36,36,36,36,36,36,250,0,0,0,0,0,0,0,0,74,74,74,501,24,253,21
0,0,0,0,0,0,0,240,36,36,36,36,36,36,36,250,0,0,0,0,74,240,36,250,0,0,0,0,156,0,0,0,0,0,0,0,0,240,19,19,19,24,253,21
0,0,0,0,0,0,0,240,36,250,0,0,0,0,0,0,0,0,0,0,0,19,36,250,0,0,0,0,0,0,0,0,0,0,0,0,0,240,36,36,36,24,253,21
0,0,0,0,0,0,0,240,486,250,0,0,0,0,0,0,0,0,0,0,0,0,36,250,0,0,0,0,0,0,0,0,0,0,0,0,0,240,36,118,117,39,28,21
0,0,0,0,0,74,74,7,23,250,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,36,118,117,39,28,21
0,0,0,0,0,0,19,20,26,252,0,0,0,0,0,0,0,0,0,0,240,36,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74,240,36,118,117,39,28,21
0,0,0,0,0,0,0,24,25,248,0,0,0,0,0,0,0,0,0,0,240,36,250,0,0,0,0,0,0,0,0,0,0,0,0,240,19,19,36,118,117,39,28,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74,74,74,74,74,240,36,497,353,353,353,0,0,0,0,0,0,0,0,0,240,36,36,36,118,117,39,28,21
0,0,0,0,240,0,0,0,0,0,0,0,0,0,240,19,19,19,19,19,19,36,502,244,244,244,499,0,0,0,0,0,0,74,74,240,36,118,117,117,117,39,28,21
0,0,0,0,240,36,0,0,0,0,0,0,0,0,240,36,36,36,36,36,36,36,503,246,246,246,499,241,0,0,0,0,0,240,19,19,36,118,117,117,117,39,28,21
0,0,0,0,240,36,250,0,0,0,0,0,0,0,240,36,250,0,0,0,0,0,0,45,247,247,45,241,117,0,0,0,0,240,36,36,36,118,117,117,117,39,28,21
0,74,0,0,7,23,250,0,0,0,0,0,0,0,240,36,250,0,0,0,0,0,0,0,0,0,0,240,117,39,0,0,0,240,36,250,0,117,117,117,117,39,28,21
0,0,20,0,0,26,252,0,0,0,0,74,74,74,240,36,250,0,0,0,0,0,0,0,0,0,0,240,36,39,0,0,0,240,36,250,0,0,117,117,117,39,28,21
0,0,0,25,0,0,248,0,0,0,0,240,19,19,19,36,250,0,0,0,0,0,0,0,0,0,0,240,36,197,0,0,0,240,36,250,0,0,0,117,117,39,28,21
0,0,0,0,0,0,0,0,0,0,0,240,36,36,36,36,250,0,0,0,0,0,0,74,74,74,74,240,36,197,0,0,0,7,23,250,0,0,0,0,117,39,28,21
0,0,0,0,0,0,0,0,0,0,0,240,36,250,0,0,0,0,0,0,0,0,0,240,19,19,19,19,36,197,0,0,0,0,26,252,0,0,0,0,240,39,28,21
0,0,0,0,0,0,0,0,0,0,0,240,36,250,0,0,0,0,0,0,0,0,0,240,36,36,36,36,36,197,0,0,0,0,0,248,0,0,0,0,240,24,28,21
0,0,0,0,0,0,0,0,0,74,74,240,36,250,0,0,0,0,0,0,0,0,0,240,36,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,24,253,21
0,0,0,0,0,0,0,74,74,240,19,19,36,250,0,0,0,0,74,74,74,74,74,240,36,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,24,253,21
0,0,0,0,0,0,0,240,19,19,36,36,36,250,0,0,0,0,240,19,19,19,19,19,36,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,24,253,21
0,0,0,0,0,0,0,240,36,36,36,250,0,0,0,0,0,0,240,36,36,36,36,36,36,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,24,253,21
0,0,0,0,0,0,0,7,23,250,0,0,0,0,0,0,0,0,240,36,250,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,74,240,24,253,21
0,0,0,0,0,0,0,0,26,252,0,0,0,0,0,0,0,0,240,36,250,0,0,0,0,0,0,0,0,0,0,240,20,0,0,0,0,0,0,240,36,24,253,21
0,0,74,74,74,74,74,0,0,248,0,0,0,0,0,0,0,0,240,36,250,0,0,0,0,0,0,0,0,0,0,240,24,25,0,0,0,0,0,240,36,24,253,21
0,0,0,19,19,19,19,20,0,0,0,0,0,0,0,0,0,0,240,36,250,0,0,0,0,0,0,0,0,0,0,240,24,253,21,0,0,0,0,240,36,197,28,21
0,0,0,0,504,504,504,24,25,0,0,0,0,0,0,74,74,74,240,36,250,0,0,0,0,0,0,0,0,0,0,240,24,253,21,0,0,0,0,240,36,197,28,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,19,19,19,36,250,0,0,0,0,0,0,74,74,74,74,240,24,253,21,0,0,0,0,240,36,197,28,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,23,23,23,250,0,0,0,0,0,0,38,95,95,95,95,24,253,21,0,0,0,0,7,23,197,28,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,0,0,0,0,0,0,0,0,0,0,0,505,505,505,505,253,21,0,0,0,0,0,26,27,28,21
0,0,0,257,257,257,257,257,257,257,0,257,257,257,257,257,257,29,222,257,257,257,257,257,257,257,257,257,257,257,506,506,506,506,507,0,257,257,257,257,257,258,257,21
