0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,0,0,0,0,275,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,286,0,0,0,0,279,281,0,0,279,281,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,287,288,0,0,0,0,282,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,709,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,710,131,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,712,713,598,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,714,715,133,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,0,714,133,0,0,0,0,0,275,0,0,0,0,200,0,0,9,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,279,281,0,0,0,0,5,5,5,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,0,0,11,12,0,0,0,0,0,282,0,0,0,153,284,6,6,6,0,0,0,0
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,333,116,116,716,161,717,285,0,0,9,0,0,0
0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,5,5,0,0,284,285,117,599,718,284,285,0,0,9,0,0,0
0,0,0,0,0,0,0,0,2,0,0,0,286,0,0,6,6,6,310,311,285,0,335,311,311,285,0,0,9,0,0,0
0,0,0,0,0,0,0,0,2,0,0,0,287,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
0,0,0,0,0,0,0,0,2,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,275,0,0,5,5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,281,0,0,279,281,0,0,6,6,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,5,0,0,0,0,282,0,0,0,282,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,375,288,6,0,0,0,0,0,0,0,115,0,0,0,0,0,9
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,287,376,0,0,0,0,0,0,116,116,115,135,0,0,0,0,9
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0,117,117,135,0,0,0,0,9
0,2,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,350,298,298,0,0,0,0,9
0,0,131,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,0,289,0,0,0,0,0,9
0,0,0,713,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,116,115,0,0,0,0,0,9
0,0,0,0,715,133,0,0,0,0,0,0,0,0,0,0,0,0,70,70,70,70,70,70,267,267,719,70,70,70,70,9
0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
