0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,30,27,27,27,28,27,27,27,28,27,27,27,28,27,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,30,34,29,27,32,33,27,27,32,33,29,29,32,33,27,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,30,72,37,27,29,38,39,29,27,38,39,27,29,38,39,29,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,74,75,34,29,27,40,41,27,27,40,41,29,27,40,41,27,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,601,77,27,78,46,43,43,43,43,43,43,43,43,43,43,43,43,43,0,0,0,0,0,0,0
0,0,0,0,0,0,0,30,79,80,27,114,45,181,45,45,45,45,45,45,45,45,181,45,45,0,0,0,0,0,0,0
0,0,0,0,0,0,0,30,34,81,82,43,45,45,169,55,58,50,50,720,55,55,55,55,58,0,0,0,0,0,0,0
0,0,0,0,0,0,0,30,37,34,81,45,45,45,169,171,57,27,27,27,57,57,57,721,721,602,0,0,0,0,0,0
0,0,0,0,0,0,0,30,34,34,37,84,45,45,169,171,37,29,29,27,27,29,27,722,173,173,0,0,0,0,0,0
0,0,0,0,0,0,0,30,37,101,34,37,55,55,55,171,34,34,27,29,27,27,27,27,360,27,27,0,0,0,0,0
0,0,0,0,0,0,0,30,34,102,103,37,230,721,721,723,37,34,37,27,724,43,168,27,27,43,43,43,0,0,0,0
0,0,0,0,0,0,0,30,34,37,104,105,34,173,173,173,37,37,34,37,725,169,169,171,27,45,48,45,0,0,0,0
0,0,0,0,0,0,0,30,37,37,34,106,107,37,27,27,27,34,34,37,45,169,171,726,34,45,181,45,0,0,0,0
0,0,0,0,0,0,0,30,34,101,34,34,108,727,46,43,43,43,87,87,45,45,443,45,45,45,45,45,0,0,0,0
0,0,0,0,0,0,0,30,34,102,103,34,37,65,56,45,45,45,181,45,45,45,45,45,45,45,45,45,0,0,0,0
0,0,0,0,0,0,0,0,34,37,104,105,37,34,56,181,45,47,50,50,50,50,50,50,50,50,50,50,0,0,0,0
0,0,0,0,0,0,0,0,0,34,34,106,107,37,46,45,45,47,34,27,29,27,27,29,29,27,27,29,27,0,0,0
0,0,0,0,0,0,0,0,0,0,37,34,108,411,34,50,50,50,37,37,27,27,27,27,27,27,27,27,27,29,0,0
30,0,0,0,0,0,0,0,0,0,0,34,37,34,37,37,27,27,29,37,46,43,404,27,27,43,43,43,43,43,43,0
600,74,0,0,0,0,0,0,0,0,0,0,34,37,34,37,34,29,27,29,46,45,380,405,43,43,45,45,181,45,45,0
30,77,27,0,0,0,0,0,0,0,0,0,0,37,34,34,65,46,43,43,43,45,45,405,51,51,45,45,45,45,45,0
600,74,80,27,0,0,0,0,0,0,0,0,0,0,37,34,65,56,45,45,181,45,45,45,45,45,45,45,45,45,45,0
0,77,27,82,43,0,0,0,0,0,0,0,0,0,0,34,34,56,45,45,45,45,380,473,379,45,45,45,45,181,45,0
0,0,80,27,45,45,0,0,0,0,0,0,0,0,0,0,37,46,45,45,45,45,380,381,382,45,181,45,45,45,45,0
0,0,0,82,43,45,45,0,0,0,0,0,0,0,0,0,0,46,48,45,181,45,45,384,385,620,45,45,45,45,45,0
0,0,0,0,45,45,55,0,0,0,0,0,0,0,0,0,0,0,51,51,51,51,51,51,0,0,298,51,51,51,51,0
0,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
