0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,618,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,976,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0,5,1,1,1,5,0,0,0,0,0,0,0,0,0,0
0,24,6,0,0,0,6,0,0,0,0,0,0,0,0,0
0,24,25,0,0,0,314,0,0,0,0,0,0,0,0,0
0,2,25,0,0,0,0,305,0,0,0,0,0,0,0,0
0,2,10,0,0,0,0,0,307,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,306,0,0,0,0,0,0
0,2,10,0,0,0,8,0,7,7,8,9,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0
0,0,0,0,0,0,0,129,0,0,0,9,0,0,0,0
0,0,0,0,0,0,0,977,99,0,8,9,0,0,0,0
0,0,0,0,0,0,8,93,7,0,0,9,0,0,0,0
0,0,0,0,0,0,70,7,0,70,86,9,0,0,0,0
0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0
0,0,0,0,0,0,0,94,70,9,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
