21,22,22,22,22,22,22,22,22,0,0,0,0,0,0,0
23,24,25,25,25,27,25,25,25,27,0,0,0,0,0,0
23,24,30,27,25,25,112,113,28,159,25,0,0,0,0,0
23,24,26,26,25,27,25,339,216,217,82,25,0,0,0,0
23,24,26,30,26,31,31,31,31,219,220,82,31,0,0,0
23,24,26,26,340,33,34,34,36,36,222,223,83,37,0,0
23,24,30,115,988,989,38,38,39,40,40,225,225,41,0,0
23,24,26,115,250,33,990,42,42,40,40,40,40,41,0,0
0,24,26,115,250,349,502,40,188,189,189,189,190,41,0,0
0,0,26,26,120,251,252,40,188,191,192,192,193,41,0,0
0,0,0,26,26,59,121,40,188,191,192,192,193,40,61,62
0,0,0,0,30,33,341,40,188,199,200,200,193,41,43,43
0,0,0,0,0,33,40,40,40,342,342,342,342,41,0,0
0,0,0,0,0,0,43,43,43,43,43,43,43,43,0,0
