0,0,142,143,1,0,0,1,1,0,0,0,0,0
0,0,7,144,145,3,0,0,3,3,0,0,0,0
0,0,7,0,147,148,816,0,0,454,0,0,0,0
0,0,0,0,817,0,0,213,0,0,457,110,0,0
0,0,0,0,9,818,819,819,0,0,103,820,61,0
0,0,7,0,464,821,822,823,824,111,112,198,825,113
0,0,0,151,0,152,826,827,827,114,115,114,200,113
0,0,7,151,458,249,471,0,0,0,0,0,0,21
0,0,0,0,458,280,254,111,0,0,0,0,114,21
0,0,0,0,0,382,383,116,0,0,0,0,0,21
0,0,0,0,0,384,385,828,0,0,0,0,115,21
0,0,0,0,0,0,117,258,29,112,118,119,29,21
0,0,0,0,0,0,0,0,0,103,21,0,0,0
0,0,0,0,0,0,0,0,0,104,21,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
