555,555,555,555,555,555,555,555,555,555,555,555,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,72,72,72,72,72,72,72,72,72,72,72,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,72,927,927,927,927,928,928,928,928,928,928,929,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,72,361,361,361,361,931,556,556,556,556,556,556,759,932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,72,361,361,361,361,740,556,556,556,556,556,556,556,759,932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,361,361,361,361,361,740,556,556,556,556,556,556,556,761,932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,361,361,361,361,361,740,556,556,556,556,556,556,556,759,932,933,933,933,933,933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,361,361,361,361,361,740,556,556,556,556,556,556,556,761,934,556,556,556,556,556,933,933,933,933,933,933,933,933,933,933,933,933,933,0,0,0,0,0,0,0,0,0
0,0,0,0,0,361,361,361,361,361,740,935,936,936,937,937,936,936,581,937,937,937,937,935,581,937,937,937,937,937,937,937,937,937,937,937,938,939,0,0,0,0,0,0,0,0
0,0,0,0,0,0,361,361,361,361,361,361,940,557,557,557,557,557,557,557,557,557,557,422,581,438,438,438,438,438,438,438,438,438,438,438,941,939,942,0,0,0,0,0,0,0
0,0,0,0,0,0,0,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,743,940,557,557,557,557,557,557,557,557,557,557,557,557,939,942,943,0,0,0,0,0,0
0,0,0,0,0,0,0,0,944,944,944,944,944,944,944,944,944,944,944,944,944,944,944,944,944,944,944,944,944,944,944,944,944,944,944,944,944,944,945,556,556,0,0,0,0,0
0,0,0,0,0,0,0,0,0,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,0,0,0,0
0,0,0,0,0,0,0,0,0,0,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,0,0,0
0,0,0,0,0,0,0,0,0,0,0,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,0,22
0,0,0,0,0,0,0,0,0,0,0,0,946,946,946,946,946,946,946,946,946,946,946,946,946,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,947,947,22
0,0,0,0,0,0,0,0,0,0,0,0,0,751,751,751,751,751,751,751,751,751,751,751,751,0,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,948,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,0,0,0
