0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,264,264,412,267,267,267,267,267,267,267,264,265,266,266,266,266,265,264,265,265,266,266,264,264,0,0,0,0,0,0,0,0,0
0,445,265,264,412,412,267,271,267,267,271,264,268,265,266,266,266,265,264,264,265,266,0,0,0,0,0,0,0,0,0,0,0,0
0,682,266,264,271,412,412,271,271,271,271,271,269,265,265,265,266,266,264,267,265,266,0,0,0,0,0,0,0,0,0,0,0,0
0,446,266,265,271,271,412,412,412,264,264,271,271,264,264,266,266,265,264,267,264,266,0,0,0,0,0,0,0,0,0,0,0,0
0,0,445,266,264,264,271,271,412,271,268,264,267,267,267,267,264,265,264,271,271,265,0,0,0,0,0,0,0,0,0,0,0,0
0,0,446,266,265,264,264,271,271,271,264,268,264,264,271,271,271,267,264,265,271,267,0,554,554,0,0,0,0,0,0,0,0,0
0,0,0,524,268,269,268,264,264,264,271,264,265,265,265,264,267,271,271,264,264,271,264,683,554,554,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,268,265,269,264,264,684,505,505,685,265,264,267,271,265,271,264,269,553,686,554,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,687,269,265,684,505,339,339,688,269,265,271,271,264,264,267,265,269,555,689,556,0,0,264,264,271,0
0,0,0,0,0,0,0,0,0,339,339,505,472,447,690,690,264,264,264,271,412,264,267,412,264,264,691,557,469,0,0,269,269,0
0,0,0,0,0,0,0,0,0,339,339,339,339,473,562,267,692,267,265,264,412,412,267,0,0,0,339,203,469,0,0,0,448,0
0,0,693,694,0,0,0,0,0,339,339,339,339,339,339,0,0,267,264,265,271,412,412,0,0,339,339,203,469,0,0,0,411,0
0,0,0,695,449,339,339,339,696,697,339,339,339,339,339,0,267,0,264,264,264,271,0,0,0,339,339,203,469,0,0,0,411,0
0,0,0,0,449,339,339,339,339,596,339,339,339,339,339,265,267,271,0,0,264,271,0,0,339,339,339,203,469,0,0,0,411,0
0,0,0,0,449,339,339,339,339,339,339,339,339,339,339,265,264,271,0,450,0,264,478,339,472,447,339,203,469,0,0,0,411,0
0,0,0,0,449,339,339,339,339,339,339,339,475,690,690,268,264,0,0,475,412,412,505,339,339,473,339,203,469,0,0,0,411,0
0,0,0,0,0,510,510,510,510,690,690,690,690,412,412,271,264,0,339,475,271,412,478,339,231,273,273,203,343,0,0,0,411,0
0,0,0,0,0,446,264,264,265,264,264,271,267,271,412,412,271,339,475,510,271,412,478,339,231,423,302,302,343,0,0,0,411,0
0,0,0,0,0,0,524,0,0,0,269,264,271,271,271,271,412,412,510,264,264,412,478,472,447,423,422,343,343,420,0,0,411,0
0,0,0,0,0,0,0,264,339,339,339,339,339,475,264,264,264,271,267,271,268,264,478,339,414,423,422,343,420,0,0,0,411,0
0,0,0,0,0,0,0,446,510,510,510,510,510,510,267,265,268,269,264,264,267,264,698,339,231,423,422,343,420,0,0,0,411,0
0,0,0,0,0,0,0,0,524,265,268,268,269,264,267,264,268,265,268,268,264,479,505,339,231,423,422,343,420,480,480,339,411,0
0,0,0,0,0,0,0,0,0,264,265,265,269,265,268,264,269,269,479,0,505,505,472,447,231,423,422,343,420,339,410,480,411,0
0,0,0,0,0,0,0,0,0,446,265,0,339,339,505,505,505,505,505,339,339,339,339,473,231,423,422,343,420,410,410,410,699,0
0,0,0,0,0,0,0,0,0,0,524,339,339,339,339,339,339,339,339,339,339,339,339,339,231,423,422,0,420,0,410,410,699,0
0,0,0,0,0,0,0,0,247,303,303,594,700,700,700,700,700,700,700,700,700,700,700,701,702,421,422,0,0,0,0,410,699,0
0,0,0,0,0,0,0,0,247,307,307,307,307,307,307,307,307,307,307,307,307,307,307,451,451,302,307,0,0,0,0,0,699,0
0,0,0,0,0,0,0,0,0,253,253,0,0,0,274,274,274,274,274,274,274,274,274,274,274,274,274,0,0,0,0,0,412,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,339,339,339,339,0,0,0,0,0,0,0,0,412,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,472,447,339,339,0,0,0,0,0,0,0,0,412,0
0,0,0,0,0,0,0,0,0,0,311,339,339,339,339,339,339,339,339,339,339,473,339,339,339,339,339,339,339,264,264,264,412,0
0,0,0,0,0,0,0,0,0,0,0,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,703,703,703,0
