0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,49,49,50,21,15,16,14,21,0,0,0,0,0,0,0,0
432,195,195,195,197,19,430,17,18,19,0,0,0,0,0,0,0
428,28,198,198,454,197,16,14,21,15,16,0,0,0,0,0,0
429,23,195,195,195,197,197,17,18,19,430,17,0,0,0,0,0
431,25,24,196,196,196,197,197,21,15,16,14,21,0,0,0,0
432,27,26,27,196,196,196,197,194,52,52,52,52,58,0,0,0
428,28,20,28,20,196,196,196,194,52,52,52,52,58,0,0,0
429,23,22,23,22,378,198,198,198,52,52,52,52,52,210,1009,0
431,25,24,25,24,536,224,224,224,224,224,224,224,594,190,1010,0
432,27,26,27,26,27,445,445,445,445,445,445,445,445,213,214,0
428,28,20,28,20,28,20,501,501,501,501,501,501,501,501,0,0
429,23,22,23,22,23,22,45,57,57,57,57,57,57,57,57,0
0,25,24,25,24,25,24,595,502,59,59,59,59,59,59,59,59
0,0,26,27,26,550,503,504,551,0,0,0,0,0,0,0,0
0,0,0,28,20,500,136,596,592,0,0,0,0,0,0,0,0
0,0,0,0,22,378,136,194,597,0,0,0,0,0,0,0,0
0,0,0,0,0,537,136,308,342,0,0,0,0,0,0,0,0
0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0
