0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,26,55,56,25,26,55,56,25,26,55,56,25,26,55,56,25,26,55,56,25,26,1,0,0,0,0,0,0
57,58,8,25,8,55,8,25,8,55,8,25,8,55,8,25,8,55,8,25,8,55,8,3,0,0,0,0,0
59,60,61,23,24,23,24,23,24,23,24,23,24,23,24,23,24,23,24,23,24,23,24,23,1,0,0,0,0
62,77,63,10,26,55,25,6,26,55,25,6,26,55,25,6,26,55,25,6,26,55,25,6,26,3,0,0,0
54,64,61,65,66,78,67,79,80,6,26,56,55,6,26,56,55,6,26,56,55,6,26,56,55,6,1,0,0
57,58,81,82,68,69,69,69,83,84,70,80,26,23,70,85,67,86,70,80,26,23,70,85,67,86,87,0,0
59,60,61,71,88,69,69,69,83,84,69,83,84,85,89,69,69,69,69,83,84,85,89,69,69,69,69,90,91
62,77,63,10,11,69,69,69,83,84,69,83,84,69,69,69,69,69,69,83,84,69,69,69,69,69,69,69,74
54,64,61,65,66,92,92,92,92,84,69,83,117,92,69,69,69,69,69,83,117,92,69,69,69,69,75,76,76
57,58,81,82,68,48,93,93,93,123,73,94,117,118,0,383,73,73,73,94,117,118,0,383,73,73,73,0,0
59,60,61,71,88,35,69,69,69,75,0,0,34,118,69,0,0,0,0,0,34,118,69,0,0,0,0,0,0
62,77,63,10,11,112,92,92,92,92,1,0,0,95,73,73,0,0,0,0,0,95,73,73,0,0,0,0,0
54,64,61,65,66,96,35,93,97,98,98,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,58,81,82,68,48,67,69,69,415,93,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,60,61,71,88,35,69,69,69,383,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,77,63,10,11,112,69,69,69,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,64,61,65,66,96,69,69,69,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,58,81,82,68,48,69,69,69,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,60,61,71,88,35,92,92,92,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,34,63,10,11,112,96,93,97,98,98,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,36,65,66,96,414,69,69,415,93,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,34,68,48,69,69,69,383,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,36,35,69,69,69,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,99,100,69,74,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,101,69,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
