0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8,8,8,8,8,8,8,0,0,0,0,0,0,0
9,13,12,11,11,11,11,12,11,0,0,0,0,0,0
9,13,439,15,11,12,11,11,15,11,0,0,0,0,0
9,13,439,11,11,11,15,12,11,11,11,0,0,0,0
9,10,440,11,12,11,12,11,15,11,11,12,0,0,0
9,13,14,15,11,15,11,15,11,11,11,11,15,0,0
9,13,16,235,441,234,442,234,234,234,234,234,234,246,0
9,10,16,16,237,237,379,380,237,237,237,237,237,237,0
9,13,14,17,16,238,239,238,239,238,239,238,0,0,0
0,13,42,16,14,240,241,242,243,242,243,242,243,0,0
0,0,17,43,18,443,444,244,264,264,264,367,264,265,0
0,0,0,14,445,0,266,369,446,267,267,267,447,0,0
0,0,0,0,18,268,0,0,0,269,12,11,0,0,0
0,0,0,0,0,0,0,0,0,0,448,449,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
