0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,701,701,701,701,701,701,0,0,0,0,0,0,0,0,0,0,0,0
437,140,701,701,701,701,701,701,0,0,0,0,0,0,0,0,0,0,0
437,140,140,724,701,701,701,701,701,0,0,0,0,0,0,0,0,0,0
437,140,140,556,725,701,701,701,701,701,0,0,0,0,0,0,0,0,0
437,140,140,726,726,701,727,701,701,701,701,0,0,0,0,0,0,0,0
437,140,140,140,0,0,727,701,727,701,701,701,0,0,0,0,0,0,0
437,140,140,536,140,566,0,701,701,701,727,701,701,0,0,0,0,0,0
437,140,140,536,0,536,728,566,729,701,701,701,701,701,0,0,0,0,0
437,140,140,140,0,0,0,0,0,701,701,701,701,701,701,0,0,0,0
0,140,140,140,140,566,0,0,0,730,731,701,701,701,701,701,0,0,0
0,0,140,536,140,536,0,0,0,562,566,732,733,733,733,733,734,0,0
0,0,0,536,0,536,0,0,0,728,0,0,0,530,530,530,735,0,0
0,0,0,0,0,0,0,0,0,728,0,0,0,0,530,530,530,736,737
0,0,0,0,0,0,0,728,560,738,0,0,0,0,0,530,735,739,739
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,735,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,735,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,735,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,735,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,735,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,0,0
