0,142,143,0,477,477,1,1,0,0,0,0,0,0
0,0,144,145,0,478,478,3,3,0,0,0,0,0
0,0,7,147,148,0,479,479,0,197,0,0,0,0
0,0,0,0,0,0,454,176,0,62,61,0,0,0
0,0,7,151,0,455,456,457,269,212,63,113,0,0
0,0,7,0,458,459,460,461,0,814,215,161,0,0
0,0,0,0,0,75,76,462,498,111,815,163,164,21
0,0,463,0,464,496,497,465,466,0,0,0,115,21
0,0,7,467,464,152,499,468,469,115,0,0,114,21
0,0,0,0,0,152,470,0,114,0,0,0,0,21
0,0,0,0,0,816,471,0,0,0,0,0,0,21
0,0,0,0,0,167,521,0,115,0,0,0,112,21
0,0,0,0,0,0,472,473,29,0,29,29,29,21
0,0,0,0,0,0,0,0,0,103,21,0,0,0
0,0,0,0,0,0,0,0,0,104,21,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
