0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,407,407,407,407,407,407,407,0,0,0,0,0,0
35,39,125,125,125,125,125,125,125,0,0,0,0,0
35,43,44,125,408,125,125,125,125,125,0,0,0,0
35,124,47,44,125,409,125,125,125,474,475,0,0,0
35,127,54,47,44,125,125,125,125,125,817,170,0,0
35,127,128,54,47,48,129,129,129,129,129,129,172,0
35,127,128,128,54,50,53,53,53,53,53,53,53,0
0,818,128,128,128,56,53,53,53,53,51,53,53,0
0,0,128,128,128,133,53,53,137,134,134,135,53,0
0,0,0,128,128,133,53,53,137,138,139,140,53,0
0,0,0,0,128,133,53,53,137,173,194,140,53,0
0,0,0,0,0,133,53,53,53,174,174,174,53,0
0,0,0,0,0,0,476,55,53,53,55,55,55,0
0,0,0,0,0,0,0,0,109,53,0,0,0,0
0,0,0,0,0,0,0,0,0,55,0,0,0,0
