0,0,1,0,0,1,1,0,477,477,1,0,0,0,0,0,0,0
0,0,245,3,0,0,3,3,0,478,478,3,0,0,0,0,0,0
0,0,159,247,146,0,819,175,0,0,479,479,0,0,0,0,0,0
0,0,7,160,480,149,481,820,0,0,503,0,110,197,0,0,0,0
0,0,0,821,822,494,150,482,555,0,0,505,198,181,61,0,0,0
0,0,0,0,823,824,483,309,77,556,114,0,111,200,183,113,0,0
0,0,7,0,0,0,327,297,112,115,484,484,0,114,115,21,0,0
0,0,7,151,0,0,0,329,115,0,281,485,486,0,0,64,26,0
0,0,0,0,458,825,826,827,0,0,294,559,545,115,0,29,29,21
0,0,0,0,0,504,828,514,515,114,0,487,829,0,0,21,0,0
0,0,0,0,0,532,507,508,509,512,0,0,0,111,114,21,0,0
0,0,0,0,0,0,535,520,511,830,29,118,119,29,29,21,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
