0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,48,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0
19,20,142,49,121,50,120,49,121,50,120,49,121,50,120,49,121,50,120,49,121,50,120,49,121,50,120,49,121,50,120,49,121,50,120,49,121,50,120,49,121,50,120,49,121,50,120,49,50,197,0,0,0,0,0,0,0
19,244,125,130,23,23,129,130,23,23,129,130,23,23,129,130,23,23,129,130,23,23,129,130,23,23,129,130,23,23,129,130,23,23,129,130,23,23,129,130,23,23,129,130,23,23,129,130,23,129,3,0,0,0,0,0,0
19,24,135,134,130,23,23,129,130,23,23,129,130,23,23,129,130,23,23,129,130,23,23,129,130,23,23,129,130,23,23,129,130,23,23,129,130,23,23,129,130,23,23,129,130,23,23,129,130,23,129,3,0,0,0,0,0
19,124,125,7,136,137,138,138,139,137,138,138,139,137,138,138,139,137,138,138,139,137,138,138,139,137,138,138,139,137,138,138,139,137,138,138,139,137,138,138,139,137,138,138,139,137,138,138,139,137,138,139,26,0,0,0,0
19,132,133,134,52,141,144,145,145,145,144,145,145,145,144,145,145,145,144,145,145,145,144,145,145,145,144,145,145,145,144,145,145,145,144,145,145,145,144,145,145,145,144,145,145,145,144,145,145,145,144,417,145,9,0,0,0
19,24,135,7,136,53,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,63,0,0,0
19,244,125,7,52,141,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,146,146,146,147,0,0,0
0,24,135,134,52,53,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,12,13,13,27,10,10,0
0,0,22,7,136,53,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,12,13,13,27,10,10,0
0,0,0,22,52,141,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,12,13,13,27,33,33,0
0,0,0,0,25,53,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,12,13,13,27,0,0,0
0,0,0,0,0,51,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,31,32,32,27,0,0,0
0,0,0,0,0,0,33,33,0,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,0,33,0,33,263,263,263,263,0,0,0
