0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,3,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,38,351,0,0,0,0,0,0,0,0,37,6,6,6,6,6,146,0,0,0,37,6,6,6,6,6,146,0,0,0,37,6,6,6,6,6,146,0,0,37,6,39,42,0,0
0,0,0,0,0,0,38,795,51,51,51,45,0,0,0,0,37,39,0,0,0,91,146,0,0,0,37,39,0,0,0,91,146,0,0,0,37,39,0,0,0,91,146,0,0,37,6,39,42,313,0
0,0,0,3,0,0,38,125,6,54,54,54,414,0,0,0,37,39,42,0,0,37,146,0,0,0,37,39,42,0,0,37,146,0,0,0,37,39,42,0,0,37,146,0,0,440,91,39,42,313,217
0,0,0,0,0,0,38,125,6,6,6,6,146,0,0,0,37,39,42,313,0,37,146,0,0,0,37,39,42,313,0,37,146,0,0,0,37,39,42,313,0,37,146,0,0,0,37,39,42,313,217
0,0,0,0,0,0,38,125,6,6,6,6,252,26,26,26,37,39,42,313,217,37,252,26,26,26,37,39,42,313,217,37,252,26,26,26,37,39,42,313,217,37,252,26,26,26,37,39,42,313,217
0,0,0,0,0,0,38,125,6,6,6,6,6,28,28,28,28,39,42,313,217,37,6,28,28,28,28,39,42,313,217,37,6,28,28,28,28,39,42,313,217,37,6,28,28,28,28,39,42,313,217
0,0,0,0,0,0,0,190,174,174,174,174,174,174,174,174,174,174,42,313,217,34,174,174,174,174,174,174,42,313,217,34,174,174,174,174,174,174,42,313,217,34,174,174,174,174,174,174,42,313,217
0,0,0,0,0,0,0,0,33,33,33,33,33,33,33,33,33,33,33,313,217,0,33,33,33,27,33,33,27,313,217,0,27,33,33,33,27,33,33,313,217,0,27,33,33,33,27,33,27,313,217
0,0,0,0,0,0,0,0,0,52,52,52,52,52,52,52,52,52,52,52,217,0,0,52,52,52,52,52,52,52,217,0,0,52,52,52,52,52,52,52,217,0,0,52,52,52,52,52,52,52,217
