0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,22,22,22,22,22,0,0,0,0,0,0
23,0,0,0,25,27,25,25,25,0,0,0,0,0
23,24,0,0,0,25,25,28,28,29,0,0,0,0
23,24,26,0,0,0,27,25,27,25,27,0,0,0
23,24,30,26,0,0,0,31,31,31,31,31,0,0
23,24,26,26,26,0,0,40,36,36,36,36,37,0
23,24,30,30,26,33,0,40,40,40,40,40,41,0
0,24,26,26,26,33,328,40,40,40,40,40,41,0
0,0,30,30,26,33,328,40,40,40,40,40,41,0
0,0,0,26,26,33,40,40,40,40,40,40,41,0
0,0,0,0,30,33,40,40,40,40,40,40,41,0
0,0,0,0,0,33,40,40,40,40,40,40,41,0
0,0,0,0,0,0,43,43,86,40,41,43,43,0
0,0,0,0,0,0,0,0,87,40,41,0,0,0
0,0,0,0,0,0,0,0,0,43,43,0,0,0
