0,158,158,0,0,0,0,0,0,0,0,0,0,0
0,808,809,810,5,5,5,5,5,0,0,0,0,0
0,0,811,812,813,44,0,814,814,0,0,0,0,0
0,0,808,815,810,813,816,13,817,817,15,0,0,0
0,0,0,818,818,813,813,404,142,143,143,346,0,0
0,0,2,808,815,810,813,813,405,144,98,98,16,0
0,4,0,0,818,818,813,813,819,0,145,100,100,19
0,4,7,10,808,815,810,813,819,820,0,0,821,0
0,0,338,0,146,818,818,813,822,0,0,0,0,0
0,0,0,147,107,808,815,810,819,0,0,148,823,0
0,0,0,0,0,149,54,54,819,0,823,0,0,0
0,0,0,0,0,0,824,820,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,823,0,0,825,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
