11,11
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,17664,17664,17664,17664,17664,17664,17664,17664
16384,16384,16384,16384,17664,1285,1285,0,0,17664,17664,17664
16384,16384,16384,16384,17664,1024,1024,0,0,0,0,0
16384,16384,16384,16384,17664,768,768,0,0,0,0,0
16384,16384,16384,16384,17664,512,512,0,0,0,0,0
16384,16384,16384,16384,17664,256,256,0,0,0,0,0
16384,16384,16384,16384,17664,0,0,0,0,0,0,0
16384,16384,16384,16384,17664,0,0,0,3,3,0,0
16384,16384,16384,16384,16384,16384,16384,16384,8192,8192,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,8198,8198,16384,16384
