11,1
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,8448,8448,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,8449,8449,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,8448,8448,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,17920,17920,1024,17152,17152,17152,512,512,256,256,256,256,256,1024,1024,1024,17920,17920,16384,16384
16384,16384,16384,16384,16384,17920,17920,1024,256,256,256,256,256,256,256,256,256,256,1024,1024,1024,1024,1024,16384,16384
16384,16384,16384,16384,16384,17920,17920,1024,256,256,256,256,256,256,256,256,256,256,1024,1024,1024,1024,1024,16384,16384
16384,16384,16384,16384,16384,1280,1024,1024,256,256,256,256,256,256,256,256,256,256,1024,1024,1024,1024,1024,16384,16384
16384,16384,16384,16384,16384,1280,1024,1024,256,256,256,256,256,256,256,256,256,256,1024,1024,1024,1024,1024,16384,16384
16384,16384,16384,16384,16384,1280,1024,1024,256,256,256,256,1024,1024,1024,1024,1024,1024,1024,768,768,512,512,16384,16384
16384,16384,16384,16384,16384,1280,1024,1024,256,256,256,256,1024,1024,1024,1024,1024,1024,1024,768,768,512,258,8448,8454
16384,16384,16384,16384,16384,1280,1024,1024,256,256,256,256,1024,1024,1024,1024,1024,1024,1024,768,768,256,258,8448,8454
16384,16384,16384,16384,16384,1280,1024,1024,256,256,256,256,1024,1024,1024,1024,1024,1024,1024,768,768,256,256,16384,16384
16384,16384,16384,16384,16384,1024,1024,1024,256,256,256,256,1024,1024,1024,1024,1024,1024,1024,768,768,256,256,16384,16384
16384,16384,16384,16384,16384,1024,1024,1024,256,256,256,256,1024,1024,1024,1024,256,256,17152,17152,17152,256,256,16384,16384
16384,16384,16384,16384,16384,768,768,512,256,256,256,256,256,256,256,256,256,256,17152,17152,17152,512,512,16384,16384
16384,16384,16384,16384,16384,768,768,512,512,512,512,256,256,256,256,256,256,256,17152,17152,17152,512,512,16384,16384
16384,16384,16384,16384,16384,512,512,512,512,512,512,256,256,256,259,259,256,256,17152,17152,17152,512,512,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,8448,8448,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,8454,8454,16384,16384,16384,16384,16384,16384,268,16384,16384
