0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,796,796,796,796,797,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,796,796,796,796,797,799,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,801,801,801,801,801,799,800,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,804,804,804,804,804,804,804,804,804,804,804,804,804,804,805,805,805,805,805,805,800,802,806,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,807,808,808,808,808,808,808,808,808,808,808,808,808,808,808,809,810,811,811,812,813,802,806,814,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,816,682,817,817,685,818,806,814,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,819,820,821,822,823,824,820,821,6,823,824,822,822,822,822,819,825,817,817,826,827,814,828,822,822,822,822,822,822,820,821,6,823,824,820,821,822,823,824,829,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,830,831,830,7,832,7,831,830,7,832,7,7,7,7,7,830,833,834,834,835,836,828,802,7,7,7,7,7,7,831,830,7,832,7,831,830,7,832,7,7,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,837,8,837,8,838,8,8,837,8,838,8,8,8,8,8,837,839,7,7,840,841,802,806,8,8,8,8,8,8,8,837,8,838,8,8,837,8,838,8,8,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,842,843,842,843,844,843,843,842,843,844,843,843,843,843,843,842,845,846,846,847,848,806,814,843,843,843,843,843,843,843,842,843,844,843,843,842,843,844,843,843,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,849,850,849,850,851,850,850,849,850,852,850,850,850,850,850,853,854,855,856,857,858,814,859,850,850,850,850,850,850,850,849,850,852,850,850,849,850,851,850,850,0,0,0,0,0,0,0
