0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,14,14,9,14,12,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,38,12,14,14,14,9,12,10,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,42,12,14,12,12,12,12,11,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,12,14,9,12,11,11,11,13,13,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,38,12,14,12,11,13,13,15,15,15,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,42,9,12,11,13,15,15,11,16,13,13,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,12,12,9,11,11,13,11,11,15,15,15,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,214,215,215,0,38,12,12,12,9,10,11,12,12,11,15,16,13,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,214,215,215,0,0,42,12,9,14,14,14,9,14,12,11,15,15,15,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,216,215,217,0,0,0,10,12,14,14,14,14,14,14,9,12,11,13,16,15,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,216,218,0,219,0,175,38,9,14,14,9,12,14,14,12,12,9,11,15,16,15,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,216,218,0,0,220,13,168,42,9,14,14,12,12,14,14,12,11,11,11,16,15,15,13,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,216,218,0,221,220,13,13,175,10,12,12,14,14,9,12,14,11,13,13,16,15,16,13,15,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,216,218,0,221,222,16,15,15,16,12,12,9,12,14,14,12,12,11,15,15,15,11,10,15,13,10,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,216,218,0,0,0,16,16,223,16,11,11,11,12,12,14,14,14,12,13,15,16,10,12,11,15,15,11,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,216,218,0,0,0,224,224,225,226,226,10,15,11,11,12,14,14,9,11,15,15,11,12,14,10,11,10,12,10,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,216,218,0,0,0,0,27,227,177,177,15,16,16,13,11,12,12,12,10,11,15,15,11,9,14,12,9,14,14,12,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,216,228,0,0,0,0,27,227,177,177,15,0,223,13,15,12,14,12,12,11,10,10,10,12,14,14,14,12,9,14,11,10,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,218,229,0,27,27,27,227,177,177,13,0,223,16,15,11,9,12,10,10,12,12,11,9,14,9,11,11,10,12,11,15,13,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,27,27,27,227,177,177,13,15,223,16,15,11,12,12,10,12,9,14,14,11,11,12,10,15,15,11,12,10,11,15,10,213,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,27,27,27,227,177,177,13,15,15,16,230,0,0,0,231,27,12,12,9,12,12,15,11,15,16,16,11,12,11,10,11,15,212,0,0,0,0,0,0,0,0,0,0,0
0,0,232,233,233,233,233,233,233,227,177,177,13,15,16,16,234,235,27,0,27,27,27,13,177,177,0,11,16,16,16,16,11,12,12,10,177,177,0,10,213,0,0,0,0,0,0,0,0,0
236,237,237,238,238,238,238,238,238,238,177,177,13,13,177,0,0,27,27,27,27,27,27,15,177,177,177,13,15,16,223,223,11,11,10,11,0,177,177,10,12,212,0,0,0,0,0,0,0,0
236,237,237,177,239,240,240,240,240,241,177,177,13,13,177,177,0,0,27,27,27,11,12,15,177,177,177,13,15,16,0,0,0,0,0,0,0,177,177,13,10,12,10,213,0,0,0,0,0,0
0,242,243,177,239,219,27,27,27,227,177,177,15,13,11,11,11,0,0,27,27,15,15,11,13,11,12,11,15,15,0,0,0,0,9,12,11,15,13,15,15,11,12,12,212,0,0,0,0,0
0,0,244,177,239,0,0,0,27,227,177,177,15,15,15,10,16,16,0,27,27,15,13,11,13,10,9,9,13,13,15,0,0,0,12,12,9,10,11,15,13,11,0,0,231,27,0,0,0,0
0,0,244,177,239,219,27,27,27,227,177,177,11,13,13,11,15,15,245,27,27,15,16,11,9,11,12,12,11,15,15,177,0,0,12,12,14,14,12,11,11,15,246,0,27,27,0,0,0,0
0,0,0,12,10,247,247,247,247,12,9,14,12,11,15,15,11,248,27,12,11,13,13,16,11,12,9,12,12,12,11,177,177,0,0,12,9,14,12,9,12,11,246,233,233,233,0,0,0,0
0,0,0,232,27,27,27,0,11,12,14,14,9,11,15,0,0,0,247,247,12,10,11,11,10,12,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,238,238,238,0,0,0,0
0,0,0,232,27,27,27,27,11,9,12,12,12,12,11,12,11,0,0,12,12,12,12,12,12,12,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,0,0,0,0
0,0,0,232,27,220,247,247,13,15,27,27,27,27,0,15,177,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,240,241,177,177,177,13,11,12,9,14,12,0,0,0,0
